Z,A,E0,ThetaDeg,nu,cross,error,ratio,ratio_error,dataSet,Veff,Eeff,Ep,Ep_eff,normalization,normError,system_err,normCross,normCrossError,ThetaRad,sin2(T/2),cos2(T/2),tan2(T/2),nuel,Ex,R,F2foc,Q2,Q2eff,qv2,qv,W2_O,W2,epsilon,gamma,Sig_R,D_sig_R,Sig_mott,Sig_mott_eff,H,Hcc,Hstar_Sig(nb),Hstar_error(nb),Hstar_Sig(GeV),Hstar_error(GeV),Hcc_Sig(nb),Hcc_error(nb),Hcc_Sig(GeV),Hcc_error(GeV),qvbin,qvcenter,Q2bin,Q2center,qv_Ex_increment,qv_Ex_start,qv_Ex_bin_index,Ex_qvcenter,qv_W2_increment,qv_W2_start,qv_W2_bin_index,W2_qvcenter,Q2_Ex_increment,Q2_Ex_start,Q2_Ex_bin_index,Ex_q2center,Q2_W2_increment,Q2_W2_start,Q2_W2_bin_index,W2_q2center,nu_Ex_qvcenter,nu_Ex_q2center,epsilon_Ex_qvcenter,epsilon_Ex_q2center,nu_W2_qvcenter,nu_W2_q2center,epsilon_W2_qvcenter,epsilon_W2_q2center,RL_qvc_ex,RT_qvc_ex,RL_qvd_ex,RT_qvd_ex,RL_qvc_w2,RT_qvc_w2,RL_qvd_w2,RT_qvd_w2,RL_q2c_ex,RT_q2c_ex,RL_q2d_ex,RT_q2d_ex,RL_q2c_w2,RT_q2c_w2,RL_q2d_w2,RT_q2d_w2,bc_qv_ex,bc_qv_w2,bc_q2_ex,bc_q2_w2
20,40,0.44,140.0,0.0975,43.982,0.87964,0.8026,0.071449457,46,0.0089,0.4489,0.3425,0.35140000000000005,1.0,0.0,0.0,43.982,0.87964,2.443460952792061,0.8830222215594888,0.11697777844051105,7.548632170413027,0.0064582835524112925,0.09104171644758871,4.01341260817504,1.040863688016529,0.5322857951560599,0.5571639219427216,0.5666701719427216,0.7527749809489697,0.53103366237294,0.5061555355862783,0.06114393575037859,-0.00011258023101878053,-390672.4973113882,-7813.449946227764,1.0321756867647892e-05,1.011711521890192e-05,6378.056407184816,6127.657714084394,280519.6769008026,5610.393538016051,0.7204282653646238,0.014408565307292473,269506.6415808598,5390.132831617196,0.692144681055665,0.0138428936211133,"[0.702,0.878]",0.756,"[0.438,0.650]",0.5,0.002,0.0,45,0.091,0.04,0.405147522529,2,0.505147522529,0.005,0.0,18,0.0925,0.1,0.4741835225290001,0,0.5241835225290001,0.09638924100709545,0.09729260812660706,0.06117427370169527,0.06103857898406917,0.09936061671112018,0.0766446972256476,0.061114856167903776,0.06144529394738884,0.0001452964,0.001008688,0.0001544614,0.00105669,8.332838e-05,0.0006290605,8.363097e-05,0.0006266317,0.0003139164,0.001823489,0.0001471209,0.001018361,9.44286e-05,0.000624257,8.363097e-05,0.0006266317,0.9538455580939743,1.0042508547175433,1.7996429452131022,0.9932752961869109
20,40,0.44,140.0,0.103,54.288,1.08576,0.85654,0.069913609,46,0.0089,0.4489,0.337,0.34590000000000004,1.0,0.0,0.0,54.288,1.08576,2.443460952792061,0.8830222215594888,0.11697777844051105,7.548632170413027,0.0064582835524112925,0.0965417164475887,4.01341260817504,1.040863688016529,0.5237381400513641,0.5484433710870443,0.5590523710870443,0.7476980480695695,0.5499023204776359,0.5251970894419556,0.0610154059976139,-0.00010683685408624357,-508139.26022359525,-10162.785204471906,1.0321756867647892e-05,1.011711521890192e-05,6393.241981764355,6142.247112056838,347076.32070602325,6941.526414120466,0.8913584759467573,0.01782716951893515,333450.3112193416,6669.006224386832,0.8563642734480738,0.017127285468961476,"[0.702,0.878]",0.756,"[0.438,0.650]",0.5,0.002,0.0,48,0.097,0.04,0.405147522529,3,0.545147522529,0.005,0.0,19,0.0975,0.1,0.4741835225290001,0,0.5241835225290001,0.1023778313927366,0.10229260812660707,0.06105266814683202,0.060926522386295014,0.11845947443664773,0.0766446972256476,0.060689664204738245,0.06144529394738884,0.0001761159,0.001183533,0.0002022236,0.001313685,0.0001575686,0.001079023,0.000112111,0.0007991487,0.0003604744,0.002051002,0.0001923927,0.001264696,9.44286e-05,0.000624257,0.000112111,0.0007991487,0.8998172730926806,1.3585947512445273,1.628666474274057,0.7765359826992602
20,40,0.44,140.0,0.108,65.792,1.31584,0.96516,0.074104906,46,0.0089,0.4489,0.332,0.34090000000000004,1.0,0.0,0.0,65.792,1.31584,2.443460952792061,0.8830222215594888,0.11697777844051105,7.548632170413027,0.0064582835524112925,0.1015417164475887,4.01341260817504,1.040863688016529,0.5159675445016406,0.5405155975818833,0.5521795975818833,0.7430878801204359,0.5670556460273594,0.5425075929471167,0.06089001405294803,-0.00010161604177203906,-647456.8272162664,-12949.136544325327,1.032175686764789e-05,1.0117115218901919e-05,6408.118841362771,6156.539915014318,421602.95481093944,8432.059096218787,1.0827571483138834,0.021655142966277664,405051.074088622,8101.021481772439,1.0402487480153972,0.02080497496030794,"[0.702,0.878]",0.756,"[0.438,0.650]",0.5,0.002,0.0,50,0.101,0.04,0.405147522529,3,0.545147522529,0.005,0.0,20,0.10250000000000001,0.1,0.4741835225290001,0,0.5241835225290001,0.1063698438085936,0.10729260812660707,0.06096751640646812,0.06080929333492133,0.11845947443664773,0.0766446972256476,0.060689664204738245,0.06144529394738884,0.0001997052,0.001312758,0.0002569271,0.001593819,0.0001575686,0.001079023,0.000145939,0.0009924592,0.0004117859,0.00229664,0.0002442703,0.001533288,9.44286e-05,0.000624257,0.000145939,0.0009924592,0.8217060744141211,1.0907865683304063,1.5033915243677678,0.6234640749036368
20,40,0.44,140.0,0.113,79.755,1.5951,1.15729,0.081700207,46,0.0089,0.4489,0.327,0.33590000000000003,1.0,0.0,0.0,79.755,1.5951,2.443460952792061,0.8830222215594888,0.11697777844051105,7.548632170413027,0.0064582835524112925,0.10654171644758871,4.01341260817504,1.040863688016529,0.508196948951917,0.5325878240767221,0.5453568240767221,0.7384827852270641,0.584208971577083,0.5598180964522779,0.060756194247545706,-9.639575848985484e-05,-827370.4284239208,-16547.408568478415,1.0321756867647892e-05,1.011711521890192e-05,6424.063596132956,6171.85868821561,512351.1921095839,10247.023842191678,1.3158160050196057,0.026316320100392115,492236.58967863594,9844.731793572719,1.264157852914464,0.02528315705828928,"[0.702,0.878]",0.756,"[0.438,0.650]",0.5,0.002,0.0,53,0.107,0.04,0.405147522529,3,0.545147522529,0.005,0.0,21,0.1075,0.1,0.4741835225290001,0,0.5241835225290001,0.11235729084515356,0.11229260812660706,0.06083366417026288,0.060686953848740614,0.11845947443664773,0.0766446972256476,0.060689664204738245,0.06144529394738884,0.0002401465,0.001527911,0.0003242354,0.001923611,0.0001575686,0.001079023,0.0001892608,0.001227466,0.0004677758,0.002559088,0.0003081705,0.001849736,9.44286e-05,0.000624257,0.0001892608,0.001227466,0.7922039895766544,0.879220818319799,1.387708784219354,0.5025388192749821
20,40,0.44,140.0,0.118,96.659,1.93318,1.2001,0.08198564,46,0.0089,0.4489,0.322,0.3309,1.0,0.0,0.0,96.659,1.93318,2.443460952792061,0.8830222215594888,0.11697777844051105,7.548632170413027,0.0064582835524112925,0.1115417164475887,4.01341260817504,1.040863688016529,0.5004263534021935,0.5246600505715611,0.5385840505715611,0.7338828588893197,0.6013622971268064,0.5771285999574389,0.060613657557318346,-9.117611646509841e-05,-1060135.0852336467,-21202.70170467293,1.0321756867647892e-05,1.011711521890192e-05,6441.124695895027,6188.249979369769,622592.6719805175,12451.853439610348,1.5989372426885433,0.03197874485377086,598150.0547559025,11963.001095118048,1.5361639195382826,0.03072327839076565,"[0.702,0.878]",0.756,"[0.438,0.650]",0.5,0.002,0.0,55,0.111,0.04,0.405147522529,4,0.5851475225289999,0.005,0.0,22,0.1125,0.1,0.4741835225290001,1,0.6241835225290001,0.11634854124654481,0.11729260812660706,0.06074034463880461,0.060559568263274986,0.13721922336983916,0.12993409167694267,0.06019895439238945,0.06021544633282935,0.0002707125,0.001686074,0.0004058319,0.002307462,0.0002828471,0.001747744,0.0002441502,0.001510434,0.000528282,0.002837416,0.0003857641,0.002218531,0.0004685747,0.002562786,0.0002441502,0.001510434,0.7278488932043549,1.1653178212486015,1.2819491814438935,1.7123737391354792
20,40,0.44,140.0,0.123,117.04,2.3408,1.2987,0.085445147,46,0.0089,0.4489,0.317,0.3259,1.0,0.0,0.0,117.04,2.3408,2.443460952792061,0.8830222215594888,0.11697777844051105,7.548632170413027,0.0064582835524112925,0.1165417164475887,4.01341260817504,1.040863688016529,0.49265575785247,0.5167322770664,0.5318612770664,0.7292881989079488,0.61851562267653,0.5944391034626,0.06046210462251291,-8.595723329892943e-05,-1361607.3424906023,-27232.14684981205,1.0321756867647894e-05,1.0117115218901922e-05,6459.353567037303,6205.763195895761,756002.741486046,15120.05482972092,1.941559856609595,0.0388311971321919,726322.5244476399,14526.450488952798,1.8653353738465348,0.0373067074769307,"[0.702,0.878]",0.756,"[0.438,0.650]",0.5,0.002,0.0,58,0.117,0.04,0.405147522529,4,0.5851475225289999,0.005,0.0,23,0.11750000000000001,0.1,0.4741835225290001,1,0.6241835225290001,0.12233484558863239,0.12229260812660707,0.06059423528397749,0.06042720314887885,0.13721922336983916,0.12993409167694267,0.06019895439238945,0.06021544633282935,0.0003222642,0.001945493,0.0005031036,0.00274839,0.0002828471,0.001747744,0.0003127953,0.001847827,0.0005929397,0.00312894,0.0004784695,0.002642924,0.0004685747,0.002562786,0.0003127953,0.001847827,0.7048704115888688,0.9492647396712331,1.1857437459729572,1.3948950080919802
20,40,0.44,140.0,0.128,166.57,3.3314,1.12265,0.072337156,46,0.0089,0.4489,0.312,0.3209,1.0,0.0,0.0,166.57,3.3314,2.443460952792061,0.8830222215594888,0.11697777844051105,7.548632170413027,0.0064582835524112925,0.12154171644758871,4.01341260817504,1.040863688016529,0.48488516230274653,0.5088045035612389,0.5251885035612388,0.7246989054505594,0.6356689482262534,0.6117496069677612,0.06030122534072211,-8.073923220292432e-05,-2063061.4814537084,-41261.229629074165,1.0321756867647892e-05,1.011711521890192e-05,6478.804844584698,6224.450827879985,1079174.522962473,21583.490459249464,2.771526896769092,0.05543053793538185,1036806.774399969,20736.13548799938,2.662718402685867,0.05325436805371733,"[0.702,0.878]",0.756,"[0.438,0.650]",0.5,0.002,0.0,60,0.121,0.04,0.405147522529,5,0.625147522529,0.005,0.0,24,0.1225,0.1,0.4741835225290001,1,0.6241835225290001,0.12632533441176008,0.12729260812660706,0.06049274046967235,0.06028992722679501,0.1556573097222419,0.12993409167694267,0.059645876974939116,0.06021544633282935,0.0003605389,0.002133035,0.000616967,0.003247526,0.0004723315,0.002665277,0.0003973079,0.002245319,0.0006615027,0.003434512,0.0005872802,0.00312442,0.0004685747,0.002562786,0.0003973079,0.002245319,0.6531207594471076,1.2004098816846511,1.1000409677649023,1.143821253873165
20,40,0.44,140.0,0.133,212.53,4.2506,1.11514,0.070300663,46,0.0089,0.4489,0.307,0.3159,1.0,0.0,0.0,212.53,4.2506,2.443460952792061,0.8830222215594888,0.11697777844051105,7.548632170413027,0.0064582835524112925,0.12654171644758871,4.01341260817504,1.040863688016529,0.47711456675302305,0.5008767300560778,0.5185657300560778,0.7201150811197317,0.652822273775977,0.6290601104729222,0.060130698442308554,-7.552224224394773e-05,-2814137.844497485,-56282.75688994971,1.032175686764789e-05,1.0117115218901919e-05,6499.536626315205,6244.368692216297,1381346.5191907703,27626.930383815412,3.547562465787299,0.07095124931574599,1327115.6781567296,26542.313563134594,3.4082872777967097,0.0681657455559342,"[0.702,0.878]",0.756,"[0.438,0.650]",0.5,0.002,0.0,63,0.127,0.04,0.405147522529,5,0.625147522529,0.005,0.0,25,0.1275,0.1,0.4741835225290001,1,0.6241835225290001,0.13231049671337303,0.13229260812660706,0.06033436195747207,0.0601478112833537,0.1556573097222419,0.12993409167694267,0.059645876974939116,0.06021544633282935,0.000424001,0.002437721,0.0007477434,0.003803818,0.0004723315,0.002665277,0.0004994896,0.002707041,0.0007334293,0.003751017,0.0007126327,0.003662447,0.0004685747,0.002562786,0.0004994896,0.002707041,0.637006196283306,0.9919311929362152,1.023997076348952,0.9451704773272305
20,40,0.44,140.0,0.138,262.73,5.2546,1.11521,0.069274921,46,0.0089,0.4489,0.302,0.3109,1.0,0.0,0.0,262.73,5.2546,2.443460952792061,0.8830222215594888,0.11697777844051105,7.548632170413027,0.0064582835524112925,0.13154171644758872,4.01341260817504,1.040863688016529,0.4693439712032995,0.4929489565509167,0.5119929565509167,0.715536831023335,0.6699755993257005,0.6463706139780834,0.05995019104742313,-7.030639859966733e-05,-3736928.718195547,-74738.57436391093,1.032175686764789e-05,1.0117115218901919e-05,6521.610751407065,6265.576200313659,1713422.7927171784,34268.45585434356,4.40039794723546,0.08800795894470918,1646154.8351084078,32923.09670216815,4.227640946549748,0.08455281893099494,"[0.702,0.878]",0.756,"[0.438,0.650]",0.5,0.002,0.0,65,0.131,0.04,0.405147522529,6,0.665147522529,0.005,0.0,26,0.1325,0.1,0.4741835225290001,1,0.6241835225290001,0.13630022439403433,0.13729260812660707,0.060224683299912166,0.06000092808250641,0.17378973318055213,0.12993409167694267,0.05903329345809993,0.06021544633282935,0.0004703108,0.002655863,0.0008951263,0.004414037,0.0007232939,0.003801519,0.0006205852,0.003234865,0.000808175,0.004076324,0.0008543559,0.004254294,0.0004685747,0.002562786,0.0006205852,0.003234865,0.5971454921576307,1.1935710871325669,0.9570658512515728,0.7878736040216016
20,40,0.44,140.0,0.143,319.06,6.3812,1.17846,0.071996803,46,0.0089,0.4489,0.29700000000000004,0.30590000000000006,1.0,0.0,0.0,319.06,6.3812,2.443460952792061,0.8830222215594888,0.11697777844051105,7.548632170413027,0.0064582835524112925,0.1365417164475887,4.01341260817504,1.040863688016529,0.4615733756535761,0.48502118304575564,0.5054701830457556,0.7109642628471249,0.687128924875424,0.6636811174832444,0.05975935820375801,-6.509184282516374e-05,-4901689.461412133,-98033.78922824265,1.0321756867647892e-05,1.011711521890192e-05,6545.093106423966,6288.136652068536,2088277.4065356306,41765.54813071261,5.363096400979404,0.10726192801958807,2006292.880208987,40125.85760417974,5.152544432786704,0.10305088865573409,"[0.702,0.878]",0.756,"[0.438,0.650]",0.5,0.002,0.0,68,0.137,0.04,0.405147522529,6,0.665147522529,0.005,0.0,27,0.1375,0.1,0.4741835225290001,1,0.6241835225290001,0.142284245308538,0.14229260812660707,0.06005402198695374,0.05984935227688661,0.17378973318055213,0.12993409167694267,0.05903329345809993,0.06021544633282935,0.0005455138,0.003003361,0.001058259,0.005073091,0.0007232939,0.003801519,0.000761203,0.003829614,0.0008849817,0.004406157,0.001011724,0.004895364,0.0004685747,0.002562786,0.000761203,0.003829614,0.5872718841211407,1.0041555977490149,0.8981049704774746,0.6628408632933911
20,40,0.44,140.0,0.148,382.26,7.6452,1.2243,0.074009313,46,0.0089,0.4489,0.29200000000000004,0.30090000000000006,1.0,0.0,0.0,382.26,7.6452,2.443460952792061,0.8830222215594888,0.11697777844051105,7.548632170413027,0.0064582835524112925,0.1415417164475887,4.01341260817504,1.040863688016529,0.45380278010385255,0.47709340954059454,0.4989974095405945,0.7063974869296992,0.7042822504251475,0.6809916209884055,0.059557842404131936,-5.987872313110622e-05,-6383903.664128416,-127678.07328256834,1.0321756867647894e-05,1.0117115218901922e-05,6570.053961818665,6312.117559157595,2511468.827444803,50229.376548896056,6.449933034512947,0.12899866069025892,2412870.0581635823,48257.40116327164,6.196712507863491,0.12393425015726979,"[0.702,0.878]",0.756,"[0.438,0.650]",0.5,0.002,0.0,70,0.14100000000000001,0.04,0.405147522529,6,0.665147522529,0.005,0.0,28,0.14250000000000002,0.1,0.4741835225290001,2,0.7241835225290001,0.14627321228210377,0.14729260812660708,0.05993614985479301,0.059693160317589485,0.17378973318055213,0.18322348612823774,0.05903329345809993,0.05844221045793887,0.000599224,0.003246972,0.001235902,0.005774566,0.0007232939,0.003801519,0.0009208121,0.004484465,0.0009635395,0.004741988,0.001183604,0.005579665,0.001256639,0.005975015,0.0009208121,0.004484465,0.5568350478638245,0.85395524482709,0.847068633069922,1.3589625496334656
20,40,0.44,140.0,0.153,452.56,9.0512,1.22415,0.073603058,46,0.0089,0.4489,0.28700000000000003,0.29590000000000005,1.0,0.0,0.0,452.56,9.0512,2.443460952792061,0.8830222215594888,0.11697777844051105,7.548632170413027,0.0064582835524112925,0.1465417164475887,4.01341260817504,1.040863688016529,0.446032184554129,0.4691656360354335,0.4925746360354335,0.7018366163398954,0.721435575974871,0.6983021244935665,0.059345273082961975,-5.466719467398105e-05,-8278456.6264820015,-165569.13252964002,1.0321756867647896e-05,1.0117115218901924e-05,6596.56834256554,6337.591001119434,2985342.9691114607,59706.85938222921,7.666932603504977,0.1533386520700995,2868140.183466611,57362.803669332214,7.365933399132303,0.14731866798264606,"[0.609,0.702]",0.649,"[0.438,0.650]",0.5,0.0036,0.0,40,0.14579999999999999,0.018,0.5554825225290001,7,0.6904825225290001,0.005,0.0,29,0.1475,0.1,0.4741835225290001,2,0.7241835225290001,0.14962271883746325,0.15229260812660705,0.05901539349457947,0.05953243036286328,0.11609103700477197,0.18322348612823774,0.060254402721501926,0.05844221045793887,0.002578638,0.01033723,0.001426636,0.006511294,0.001109298,0.004916154,0.001098438,0.005194694,0.001043138,0.005079849,0.00136865,0.006300363,0.001256639,0.005975015,0.001098438,0.005194694,1.6018631382009452,0.9333981585525409,0.8026489266843659,1.1681175932539951
20,40,0.44,140.0,0.158,529.68,10.5936,1.18373,0.070306978,46,0.0089,0.4489,0.28200000000000003,0.29090000000000005,1.0,0.0,0.0,529.68,10.5936,2.443460952792061,0.8830222215594888,0.11697777844051105,7.548632170413027,0.0064582835524112925,0.1515417164475887,4.01341260817504,1.040863688016529,0.43826158900440554,0.4612378625302724,0.48620186253027237,0.6972817669567105,0.7385889015245946,0.7156126279987276,0.05912126609062876,-4.945741985887793e-05,-10709818.69881995,-214196.37397639902,1.0321756867647894e-05,1.0117115218901922e-05,6624.716437029021,6364.63401817109,3508979.8023655317,70179.59604731064,9.011732296810113,0.18023464593620225,3371219.346744863,67424.38693489727,8.657937058005048,0.173158741160101,"[0.609,0.702]",0.649,"[0.438,0.650]",0.5,0.0036,0.0,42,0.153,0.018,0.5554825225290001,8,0.7084825225290001,0.005,0.0,30,0.1525,0.1,0.4741835225290001,2,0.7241835225290001,0.156801633334112,0.15729260812660706,0.05870898497494311,0.05936724218590279,0.12459271236868863,0.18322348612823774,0.05997014283358792,0.05844221045793887,0.002801841,0.01110224,0.001629036,0.007275775,0.001351712,0.005850946,0.001292496,0.005952366,0.001123237,0.005417678,0.001565478,0.007050238,0.001256639,0.005975015,0.001292496,0.005952366,1.5414881150330315,0.9703764941324179,0.7639720569869619,1.014890994215374
20,40,0.44,140.0,0.163,612.81,12.2562,1.21408,0.075978036,46,0.0089,0.4489,0.277,0.28590000000000004,1.0,0.0,0.0,612.81,12.2562,2.443460952792061,0.8830222215594888,0.11697777844051105,7.548632170413027,0.0064582835524112925,0.1565417164475887,4.01341260817504,1.040863688016529,0.43049099345468206,0.4533100890251112,0.4798790890251112,0.692733057551833,0.7557422270743179,0.7329231315038889,0.05888542314469409,-4.424956865535719e-05,-13848948.557508899,-276978.971150178,1.0321756867647892e-05,1.011711521890192e-05,6654.584048749483,6393.3290452570845,4077995.6509141703,81559.91301828342,10.473073993991079,0.2094614798798216,3917895.972223994,78357.91944447988,10.061907351142763,0.20123814702285525,"[0.609,0.702]",0.649,"[0.438,0.650]",0.5,0.0036,0.0,43,0.1566,0.018,0.5554825225290001,9,0.7264825225290001,0.005,0.0,31,0.1575,0.1,0.4741835225290001,2,0.7241835225290001,0.16039072122450193,0.16229260812660706,0.05855033494078773,0.059197677081934415,0.13302692183748432,0.18322348612823774,0.059668106977432474,0.05844221045793887,0.002909901,0.01145969,0.001842411,0.008065276,0.0016084,0.006823936,0.001501168,0.006748566,0.001203015,0.005750657,0.001772777,0.007821882,0.001256639,0.005975015,0.001501168,0.006748566,1.4330003351382192,0.9992141888202556,0.7298784455304533,0.891020031746571
20,40,0.44,140.0,0.168,700.58,14.0116,1.11336,0.069886094,46,0.0089,0.4489,0.272,0.28090000000000004,1.0,0.0,0.0,700.58,14.0116,2.443460952792061,0.8830222215594888,0.11697777844051105,7.548632170413027,0.0064582835524112925,0.16154171644758872,4.01341260817504,1.040863688016529,0.4227203979049585,0.4453823155199502,0.47360631551995025,0.6881906098748735,0.7728955526240415,0.7502336350090498,0.058637331256878526,-3.904381892693994e-05,-17943429.184295423,-358868.5836859084,1.0321756867647892e-05,1.011711521890192e-05,6686.263096494879,6423.764392469325,4684262.200142383,93685.24400284766,12.030082626093305,0.2406016525218661,4500360.85807616,90007.2171615232,11.557788752356078,0.23115577504712156,"[0.609,0.702]",0.649,"[0.438,0.650]",0.5,0.0036,0.0,44,0.1602,0.018,0.5554825225290001,10,0.744482522529,0.005,0.0,32,0.1625,0.1,0.4741835225290001,2,0.7241835225290001,0.16397956294382254,0.16729260812660707,0.05838805053869739,0.059023817774779885,0.14139524651325186,0.18322348612823774,0.05934867389027196,0.05844221045793887,0.003017638,0.01181373,0.002064277,0.008862435,0.001872385,0.007804618,0.001722637,0.007573976,0.001282593,0.006082522,0.001989309,0.008607605,0.001256639,0.005975015,0.001722637,0.007573976,1.3419767600217047,1.0193574579918616,0.700419026795093,0.79010400591119
20,40,0.44,140.0,0.173,791.11,15.8222,1.1073,0.069168636,46,0.0089,0.4489,0.267,0.27590000000000003,1.0,0.0,0.0,791.11,15.8222,2.443460952792061,0.8830222215594888,0.11697777844051105,7.548632170413027,0.0064582835524112925,0.1665417164475887,4.01341260817504,1.040863688016529,0.414949802355235,0.43745454201478906,0.46738354201478904,0.6836545487413866,0.7900488781737651,0.767544138514211,0.058376562134653,-3.3840356774780205e-05,-23377708.611795165,-467554.1722359033,1.0321756867647892e-05,1.011711521890192e-05,6719.8521687018165,6456.034777721158,5316142.249181694,106322.84498363388,13.652871632116868,0.2730574326423374,5107433.673002985,102148.67346005971,13.116868029216963,0.26233736058433926,"[0.609,0.702]",0.649,"[0.322,0.438]",0.38,0.0036,0.0,46,0.1674,0.018,0.5554825225290001,11,0.7624825225290001,0.005,0.0,33,0.1675,0.05,0.5941835225290001,3,0.7691835225290001,0.17115650807183158,0.17114238217622138,0.0580525665675121,0.05793429167322938,0.1496992066895827,0.14325644028976647,0.05901220555668489,0.05912747149502853,0.003224946,0.0124699,0.002293876,0.009663012,0.002139057,0.008780432,0.001955899,0.008424348,0.003392629,0.01293224,0.002214777,0.009405456,0.0023686,0.00941588,0.001955899,0.008424348,1.3006539076730013,1.0322066044809222,1.3894833147894767,1.1056908720286989
20,40,0.44,140.0,0.178,882.16,17.6432,1.11884,0.069580802,46,0.0089,0.4489,0.262,0.27090000000000003,1.0,0.0,0.0,882.16,17.6432,2.443460952792061,0.8830222215594888,0.11697777844051105,7.548632170413027,0.0064582835524112925,0.1715417164475887,4.01341260817504,1.040863688016529,0.4071792068055115,0.42952676850962795,0.46121076850962794,0.6791250021237828,0.8072022037234885,0.784854642019372,0.05810267155624266,-2.863937689609898e-05,-30802346.126467593,-616046.9225293519,1.0321756867647894e-05,1.0117115218901922e-05,6755.457139334171,6490.241918427741,5959394.070035032,119187.88140070064,15.304865526484141,0.3060973105296828,5725431.810760216,114508.63621520433,14.704005627911863,0.2940801125582373,"[0.609,0.702]",0.649,"[0.322,0.438]",0.38,0.0036,0.0,47,0.17099999999999999,0.018,0.5554825225290001,12,0.7804825225290001,0.005,0.0,34,0.17250000000000001,0.05,0.5941835225290001,3,0.7691835225290001,0.17474461158176524,0.17614238217622138,0.05787936075456415,0.057703665019644745,0.15794026507618952,0.14325644028976647,0.058659048134625115,0.05912747149502853,0.00332555,0.01277922,0.002529642,0.0104571,0.002403302,0.009723727,0.002198037,0.009279683,0.003485535,0.01321574,0.002445958,0.01019416,0.0023686,0.00941588,0.002198037,0.009279683,1.2291724359948981,1.0389627935355905,1.3086869419140763,0.9985199340318562
20,40,0.44,140.0,0.183,971.32,19.4264,1.13248,0.070258411,46,0.0089,0.4489,0.257,0.2659,1.0,0.0,0.0,971.32,19.4264,2.443460952792061,0.8830222215594888,0.11697777844051105,7.548632170413027,0.0064582835524112925,0.1765417164475887,4.01341260817504,1.040863688016529,0.39940861125578797,0.4215989950044669,0.4550879950044669,0.6746021012452206,0.8243555292732121,0.8021651455245331,0.05781519871778213,-2.344108295797596e-05,-41436652.12658202,-828733.0425316404,1.0321756867647892e-05,1.011711521890192e-05,6793.191853244338,6526.495189960418,6598363.1108932905,131967.26221786582,16.94586042143404,0.33891720842868084,6339315.307912354,126786.30615824708,16.280576041350905,0.32561152082701805,"[0.609,0.702]",0.649,"[0.322,0.438]",0.38,0.0036,0.0,49,0.1782,0.018,0.5554825225290001,13,0.7984825225290001,0.005,0.0,35,0.1775,0.05,0.5941835225290001,4,0.8191835225290001,0.18192008074644406,0.18114238217622136,0.05752200522581545,0.05746830593997103,0.16611982980694873,0.16990113751541397,0.058289532817197835,0.057990795339005384,0.003514453,0.01333159,0.002769556,0.01123323,0.00266335,0.01063117,0.002447992,0.01013403,0.003572814,0.01347758,0.002681872,0.01096866,0.003073077,0.01188753,0.002447992,0.01013403,1.1950030152468751,1.0414312215502286,1.2388434266632238,1.1715285179891097
20,40,0.44,140.0,0.188,1056.2,21.124,1.11721,0.069289813,46,0.0089,0.4489,0.252,0.2609,1.0,0.0,0.0,1056.2,21.124,2.443460952792061,0.8830222215594888,0.11697777844051105,7.548632170413027,0.0064582835524112925,0.1815417164475887,4.01341260817504,1.040863688016529,0.3916380157060645,0.41367122149930574,0.44901522149930573,0.6700859806765888,0.8415088548229356,0.8194756490296944,0.057513665551299865,-1.8245687987115925e-05,-57887649.98863451,-1157752.9997726902,1.0321756867647894e-05,1.0117115218901922e-05,6833.178890362207,6564.912359834092,7217203.544000563,144344.07088001125,18.535161195934148,0.3707032239186829,6933860.434456768,138677.20868913535,17.807481814698303,0.35614963629396607,"[0.609,0.702]",0.649,"[0.322,0.438]",0.38,0.0036,0.0,50,0.1818,0.018,0.5554825225290001,14,0.816482522529,0.005,0.0,36,0.1825,0.05,0.5941835225290001,4,0.8191835225290001,0.18550744650234208,0.18614238217622137,0.05733784875462327,0.057228352368683434,0.17423925724888079,0.16990113751541397,0.057903976635490004,0.057990795339005384,0.003604375,0.0135839,0.003010966,0.01197813,0.002914421,0.0114745,0.002703702,0.01097492,0.003651764,0.01370519,0.002920096,0.01171637,0.003073077,0.01188753,0.002703702,0.01097492,1.1391927146337877,1.0392437308555902,1.1776955038651777,1.0755392026121664
