E0,Ep,theta,Q2,xs,err,f1f221,ratio,Unnamed: 8,dataSet,Veff,Eeff,nu,Ep_eff,ThetaRad,sin2(T/2),cos2(T/2),tan2(T/2),nuel,Ex,Q2eff,qv2,qv,w2,w2_O
2.3474,0.8169,45.0,1.1232988358626006,519.0,3.86,500.0,1.03773,,E04001,0.0089,2.3563,1.5305,0.8258,0.7853981633974483,0.14644660940672624,0.8535533905932737,0.1715728752538099,0.03053716053066058,1.4999628394693394,1.1398423118251122,3.4822725618251122,1.866084821712323,2.612567563703888,2.6291110396663995
2.3474,0.8046,45.0,1.1063854123332701,536.0,3.91,514.0,1.04382,,E04001,0.0089,2.3563,1.5428,0.8135,0.7853981633974483,0.14644660940672624,0.8535533905932737,0.1715728752538099,0.03053716053066058,1.5122628394693394,1.1228647622544548,3.5030966022544545,1.8716561121783175,2.652626629074545,2.66910597899573
2.3474,0.7923,45.0,1.0894719888039397,533.0,3.88,527.0,1.01169,,E04001,0.0089,2.3563,1.5551,0.8012,0.7853981633974483,0.14644660940672624,0.8535533905932737,0.1715728752538099,0.03053716053066058,1.5245628394693393,1.1058872126837973,3.5242232226837973,1.8772914591729748,2.6926856944452027,2.7091009183250603
2.3474,0.78,45.0,1.0725585652746095,560.0,3.97,540.0,1.03711,,E04001,0.0089,2.3563,1.5674,0.7889,0.7853981633974483,0.14644660940672624,0.8535533905932737,0.1715728752538099,0.03053716053066058,1.5368628394693393,1.0889096631131399,3.5456524231131397,1.882990287578016,2.7327447598158603,2.7490958576543907
2.3474,0.7677,45.0,1.055645141745279,566.0,4.03,553.0,1.02343,,E04001,0.0089,2.3563,1.5796999999999999,0.7766000000000001,0.7853981633974483,0.14644660940672624,0.8535533905932737,0.1715728752538099,0.03053716053066058,1.5491628394693393,1.0719321135424826,3.567384203542482,1.8887520227765429,2.772803825186517,2.7890907969837206
2.3474,0.7554,45.0,1.0387317182159486,599.0,4.53,566.0,1.05827,,E04001,0.0089,2.3563,1.592,0.7643,0.7853981633974483,0.14644660940672624,0.8535533905932737,0.1715728752538099,0.03053716053066058,1.5614628394693395,1.054954563971825,3.589418563971825,1.8945760908371627,2.8128628905571755,2.8290857363130515
2.3474,0.7431,45.0,1.0218182946866183,607.0,5.36,579.0,1.0487,,E04001,0.0089,2.3563,1.6042999999999998,0.752,0.7853981633974483,0.14644660940672624,0.8535533905932737,0.1715728752538099,0.03053716053066058,1.5737628394693393,1.0379770144011677,3.6117555044011675,1.9004619186927076,2.8529219559278323,2.8690806756423815
2.3474,0.7308,45.0,1.0049048711572879,609.0,5.01,591.0,1.02969,,E04001,0.0089,2.3563,1.6166,0.7397,0.7853981633974483,0.14644660940672624,0.8535533905932737,0.1715728752538099,0.03053716053066058,1.5860628394693395,1.0209994648305103,3.6343950248305106,1.9064089343135462,2.89298102129849,2.9090756149717123
2.3474,0.7185,45.0,0.9879914476279575,632.0,5.1,604.0,1.0465,,E04001,0.0089,2.3563,1.6288999999999998,0.7274,0.7853981633974483,0.14644660940672624,0.8535533905932737,0.1715728752538099,0.03053716053066058,1.5983628394693392,1.0040219152598528,3.6573371252598523,1.9124165668754944,2.9330400866691466,2.9490705543010423
2.3474,0.7062,45.0,0.9710780240986272,633.0,5.08,616.0,1.02721,,E04001,0.0089,2.3563,1.6412,0.7151000000000001,0.7853981633974483,0.14644660940672624,0.8535533905932737,0.1715728752538099,0.03053716053066058,1.6106628394693394,0.9870443656891956,3.6805818056891955,1.9184842469223446,2.9730991520398042,2.989065493630373
2.3474,0.6939,45.0,0.9541646005692968,642.0,5.09,628.0,1.0218,,E04001,0.0089,2.3563,1.6535,0.7028,0.7853981633974483,0.14644660940672624,0.8535533905932737,0.1715728752538099,0.03053716053066058,1.6229628394693394,0.9700668161185381,3.704129066118538,1.9246114065230253,3.013158217410462,3.029060432959703
2.3474,0.6816,45.0,0.9372511770399663,655.0,5.12,640.0,1.02313,,E04001,0.0089,2.3563,1.6658,0.6905,0.7853981633974483,0.14644660940672624,0.8535533905932737,0.1715728752538099,0.03053716053066058,1.6352628394693394,0.9530892665478807,3.7279789065478806,1.9307974794234326,3.0532172827811195,3.069055372289034
2.3474,0.6693,45.0,0.9203377535106361,661.0,5.15,652.0,1.01397,,E04001,0.0089,2.3563,1.6781,0.6782,0.7853981633974483,0.14644660940672624,0.8535533905932737,0.1715728752538099,0.03053716053066058,1.6475628394693393,0.9361117169772234,3.752131326977223,1.9370419011929563,3.0932763481517767,3.109050311618364
2.3474,0.657,45.0,0.9034243299813056,691.0,5.46,663.0,1.04159,,E04001,0.0089,2.3563,1.6904,0.6659,0.7853981633974483,0.14644660940672624,0.8535533905932737,0.1715728752538099,0.03053716053066058,1.6598628394693393,0.9191341674065661,3.776586327406566,1.9433441093657515,3.1333354135224334,3.149045250947694
2.3474,0.6441,45.0,0.885685861401764,697.0,9.24,675.0,1.0321,,E04001,0.0089,2.3563,1.7033,0.653,0.7853981633974483,0.14644660940672624,0.8535533905932737,0.1715728752538099,0.03053716053066058,1.6727628394693395,0.9013284446861205,3.802559334686121,1.9500152139627325,3.17534857964288,3.1909911629272365
2.3474,0.6318,45.0,0.8687724378724337,723.0,7.88,687.0,1.05317,,E04001,0.0089,2.3563,1.7155999999999998,0.6407,0.7853981633974483,0.14644660940672624,0.8535533905932737,0.1715728752538099,0.03053716053066058,1.6850628394693392,0.884350895115463,3.8276342551154623,1.9564340661303825,3.2154076450135367,3.230986102256566
2.3474,0.6195,45.0,0.8518590143431033,730.0,7.78,698.0,1.04647,,E04001,0.0089,2.3563,1.7279,0.6284000000000001,0.7853981633974483,0.14644660940672624,0.8535533905932737,0.1715728752538099,0.03053716053066058,1.6973628394693394,0.8673733455448057,3.853011755544806,1.9629090033786094,3.2554667103841943,3.270981041585897
2.3474,0.6072,45.0,0.8349455908137727,742.0,7.81,709.0,1.04721,,E04001,0.0089,2.3563,1.7402,0.6161,0.7853981633974483,0.14644660940672624,0.8535533905932737,0.1715728752538099,0.03053716053066058,1.7096628394693394,0.8503957959741482,3.878691835974148,1.9694394725337836,3.2955257757548515,3.310975980915227
2.3474,0.5949,45.0,0.8180321672844425,737.0,7.73,719.0,1.02442,,E04001,0.0089,2.3563,1.7525,0.6038,0.7853981633974483,0.14644660940672624,0.8535533905932737,0.1715728752538099,0.03053716053066058,1.7219628394693394,0.8334182464034908,3.9046744964034907,1.9760249230218456,3.335584841125509,3.3509709202445577
2.3474,0.5826,45.0,0.8011187437551122,752.0,7.82,730.0,1.02983,,E04001,0.0089,2.3563,1.7648,0.5915,0.7853981633974483,0.14644660940672624,0.8535533905932737,0.1715728752538099,0.03053716053066058,1.7342628394693393,0.8164406968328334,3.930959736832833,1.982664806978939,3.375643906496167,3.390965859573888
2.3474,0.5703,45.0,0.7842053202257817,763.0,7.93,741.0,1.0298,,E04001,0.0089,2.3563,1.7771,0.5792,0.7853981633974483,0.14644660940672624,0.8535533905932737,0.1715728752538099,0.03053716053066058,1.7465628394693393,0.799463147262176,3.957547557262176,1.9893585793572197,3.415702971866824,3.430960798903218
2.3474,0.558,45.0,0.7672918966964515,782.0,8.92,752.0,1.0405,,E04001,0.0089,2.3563,1.7893999999999999,0.5669000000000001,0.7853981633974483,0.14644660940672624,0.8535533905932737,0.1715728752538099,0.03053716053066058,1.7588628394693393,0.7824855976915187,3.9844379576915183,1.9961056980259133,3.4557620372374807,3.470955738232548
2.3474,0.5457,45.0,0.7503784731671209,791.0,5.35,762.0,1.03787,,E04001,0.0089,2.3563,1.8016999999999999,0.5546,0.7853981633974483,0.14644660940672624,0.8535533905932737,0.1715728752538099,0.03053716053066058,1.7711628394693393,0.7655080481208612,4.011630938120861,2.0029056238677003,3.4958211026081387,3.510950677561879
2.3474,0.5334,45.0,0.7334650496377906,805.0,5.24,773.0,1.0418,,E04001,0.0089,2.3563,1.814,0.5423,0.7853981633974483,0.14644660940672624,0.8535533905932737,0.1715728752538099,0.03053716053066058,1.7834628394693395,0.7485304985502038,4.039126498550204,2.0097578208705156,3.5358801679787963,3.5509456168912097
2.3474,0.5211,45.0,0.7165516261084602,824.0,5.26,783.0,1.05205,,E04001,0.0089,2.3563,1.8262999999999998,0.53,0.7853981633974483,0.14644660940672624,0.8535533905932737,0.1715728752538099,0.03053716053066058,1.7957628394693392,0.7315529489795464,4.066924638979546,2.016661756214846,3.5759392333494535,3.5909405562205396
2.3474,0.5088,45.0,0.6996382025791299,815.0,5.22,794.0,1.02676,,E04001,0.0089,2.3563,1.8386,0.5177,0.7853981633974483,0.14644660940672624,0.8535533905932737,0.1715728752538099,0.03053716053066058,1.8080628394693394,0.714575399408889,4.095025359408889,2.023616900356609,3.615998298720111,3.6309354955498705
2.3474,0.4965,45.0,0.6827247790497994,832.0,5.29,804.0,1.03445,,E04001,0.0089,2.3563,1.8509,0.5054,0.7853981633974483,0.14644660940672624,0.8535533905932737,0.1715728752538099,0.03053716053066058,1.8203628394693394,0.6975978498382315,4.123428659838232,2.03062272710571,3.656057364090769,3.6709304348792013
2.3474,0.4842,45.0,0.6658113555204691,865.0,5.75,815.0,1.06156,,E04001,0.0089,2.3563,1.8632,0.49310000000000004,0.7853981633974483,0.14644660940672624,0.8535533905932737,0.1715728752538099,0.03053716053066058,1.8326628394693394,0.6806203002675743,4.152134540267574,2.037678713700365,3.696116429461426,3.710925374208531
2.3474,1.1783,60.0,2.7659414199999994,2.89,0.265,2.83,1.02113,,E04001,0.0089,2.3563,1.1691,1.1871999999999998,1.0471975511965976,0.24999999999999994,0.7500000000000001,0.3333333333333333,0.05165503454576381,1.1174449654542362,2.797399359999999,4.164194169999999,2.0406357269243327,0.2768267911290012,0.3082847311290009
2.3474,1.1688,60.0,2.7436411199999995,3.25,0.254,3.27,0.99276,,E04001,0.0089,2.3563,1.1785999999999999,1.1777,1.0471975511965976,0.24999999999999994,0.7500000000000001,0.3333333333333333,0.05165503454576381,1.126944965454236,2.7750145099999997,4.164112469999999,2.040615708554651,0.3170388281290002,0.34841221812900036
2.3474,1.1594,60.0,2.7215755599999993,3.84,0.259,3.76,1.02054,,E04001,0.0089,2.3563,1.188,1.1683,1.0471975511965976,0.24999999999999994,0.7500000000000001,0.3333333333333333,0.05165503454576381,1.1363449654542361,2.7528652899999995,4.16420929,2.040639431648815,0.35682758052900043,0.38811731052900056
2.3474,1.1499,60.0,2.6992752599999994,4.61,0.283,4.31,1.06995,,E04001,0.0089,2.3563,1.1975,1.1587999999999998,1.0471975511965976,0.24999999999999994,0.7500000000000001,0.3333333333333333,0.05165503454576381,1.1458449654542362,2.730480439999999,4.164486689999999,2.040707399408352,0.3970396175290012,0.4282447975290009
2.3474,1.1404,60.0,2.6769749599999995,5.45,0.309,4.91,1.11055,,E04001,0.0089,2.3563,1.2069999999999999,1.1493,1.0471975511965976,0.24999999999999994,0.7500000000000001,0.3333333333333333,0.05165503454576381,1.155344965454236,2.7080955899999997,4.164944589999999,2.0408195878127002,0.43725165452900017,0.46837228452900037
2.3474,1.131,60.0,2.6549093999999993,6.35,0.334,5.55,1.14412,,E04001,0.0089,2.3563,1.2164,1.1399,1.0471975511965976,0.24999999999999994,0.7500000000000001,0.3333333333333333,0.05165503454576381,1.1647449654542361,2.6859463699999995,4.165575329999999,2.040974113015645,0.4770404069290004,0.5080773769290006
2.3474,1.1215,60.0,2.6326090999999994,6.73,0.342,6.25,1.07701,,E04001,0.0089,2.3563,1.2259,1.1303999999999998,1.0471975511965976,0.24999999999999994,0.7500000000000001,0.3333333333333333,0.05165503454576381,1.1742449654542362,2.663561519999999,4.166392329999999,2.041174252728071,0.5172524439290012,0.5482048639290009
2.3474,1.112,60.0,2.6103088,7.77,0.366,6.99,1.11089,,E04001,0.0089,2.3563,1.2353999999999998,1.1209,1.0471975511965976,0.24999999999999994,0.7500000000000001,0.3333333333333333,0.05165503454576381,1.183744965454236,2.6411766699999997,4.167389829999999,2.04141858275073,0.5574644809290001,0.5883323509289999
2.3474,1.1025,60.0,2.5880084999999995,8.25,0.378,7.79,1.05958,,E04001,0.0089,2.3563,1.2449,1.1114,1.0471975511965976,0.24999999999999994,0.7500000000000001,0.3333333333333333,0.05165503454576381,1.193244965454236,2.6187918199999993,4.168567829999999,2.041707087218928,0.5976765179290005,0.6284598379290003
2.3474,1.0931,60.0,2.5659429399999993,9.49,0.4,8.61,1.10205,,E04001,0.0089,2.3563,1.2543,1.1019999999999999,1.0471975511965976,0.24999999999999994,0.7500000000000001,0.3333333333333333,0.05165503454576381,1.2026449654542362,2.596642599999999,4.169911089999999,2.0420360158430113,0.6374652703290007,0.6681649303290005
2.3474,1.0836,60.0,2.5436426399999994,10.2,0.414,9.49,1.07526,,E04001,0.0089,2.3563,1.2638,1.0924999999999998,1.0471975511965976,0.24999999999999994,0.7500000000000001,0.3333333333333333,0.05165503454576381,1.2121449654542362,2.5742577499999992,4.17144819,2.0424123457323695,0.677677307329001,0.7082924173290008
2.3474,1.0741,60.0,2.5213423399999995,11.2,0.435,10.4,1.07672,,E04001,0.0089,2.3563,1.2732999999999999,1.083,1.0471975511965976,0.24999999999999994,0.7500000000000001,0.3333333333333333,0.05165503454576381,1.221644965454236,2.5518728999999993,4.173165789999999,2.0428327856190283,0.7178893443290004,0.7484199043290003
2.3474,1.0647,60.0,2.4992767799999993,11.6,0.437,11.4,1.02203,,E04001,0.0089,2.3563,1.2827,1.0735999999999999,1.0471975511965976,0.24999999999999994,0.7500000000000001,0.3333333333333333,0.05165503454576381,1.2310449654542361,2.529723679999999,4.175042969999999,2.0432921890909284,0.7576780967290007,0.7881249967290005
2.3474,1.0552,60.0,2.4769764799999994,13.5,0.472,12.4,1.09294,,E04001,0.0089,2.3563,1.2922,1.0640999999999998,1.0471975511965976,0.24999999999999994,0.7500000000000001,0.3333333333333333,0.05165503454576381,1.2405449654542362,2.5073388299999992,4.17711967,2.043800300910047,0.797890133729001,0.8282524837290008
2.3474,1.0457,60.0,2.45467618,13.6,0.472,13.4,1.01515,,E04001,0.0089,2.3563,1.3016999999999999,1.0546,1.0471975511965976,0.24999999999999994,0.7500000000000001,0.3333333333333333,0.05165503454576381,1.250044965454236,2.48495398,4.17937687,2.044352432923443,0.838102170729,0.8683799707289999
2.3474,1.0362,60.0,2.4323758799999995,16.1,0.515,14.5,1.11126,,E04001,0.0089,2.3563,1.3112,1.0451,1.0471975511965976,0.24999999999999994,0.7500000000000001,0.3333333333333333,0.05165503454576381,1.259544965454236,2.4625691299999994,4.181814569999999,2.0449485494750226,0.8783142077290007,0.9085074577290007
2.3474,1.0268,60.0,2.4103103199999993,17.5,0.564,15.6,1.12057,,E04001,0.0089,2.3563,1.3206,1.0356999999999998,1.0471975511965976,0.24999999999999994,0.7500000000000001,0.3333333333333333,0.05165503454576381,1.2689449654542362,2.4404199099999992,4.184404269999999,2.045581645889501,0.918102960129001,0.9482125501290009
2.3474,1.0173,60.0,2.38801002,18.9,0.635,16.8,1.1244,,E04001,0.0089,2.3563,1.3300999999999998,1.0262,1.0471975511965976,0.24999999999999994,0.7500000000000001,0.3333333333333333,0.05165503454576381,1.278444965454236,2.41803506,4.1872010699999995,2.046265151440546,0.9583149971289999,0.9883400371289999
2.3474,1.0078,60.0,2.3657097199999995,17.3,0.678,18.1,0.95802,,E04001,0.0089,2.3563,1.3396,1.0167,1.0471975511965976,0.24999999999999994,0.7500000000000001,0.3333333333333333,0.05165503454576381,1.287944965454236,2.3956502099999994,4.190178369999999,2.046992518305819,0.9985270341290007,1.0284675241290007
2.3474,0.9984,60.0,2.3436441599999993,20.8,0.686,19.4,1.07482,,E04001,0.0089,2.3563,1.349,1.0072999999999999,1.0471975511965976,0.24999999999999994,0.7500000000000001,0.3333333333333333,0.05165503454576381,1.2973449654542362,2.3735009899999993,4.193301989999999,2.047755354040125,1.038315786529001,1.0681726165290009
2.3474,0.9889,60.0,2.3213438599999994,22.3,0.703,20.7,1.0761,,E04001,0.0089,2.3563,1.3584999999999998,0.9978,1.0471975511965976,0.24999999999999994,0.7500000000000001,0.3333333333333333,0.05165503454576381,1.306844965454236,2.35111614,4.1966383899999995,2.048569840156786,1.078527823529,1.1083001035290003
2.3474,0.9794,60.0,2.2990435599999994,23.9,0.728,22.2,1.07828,,E04001,0.0089,2.3563,1.3679999999999999,0.9883000000000001,1.0471975511965976,0.24999999999999994,0.7500000000000001,0.3333333333333333,0.05165503454576381,1.316344965454236,2.32873129,4.20015529,2.0494280397223026,1.1187398605289998,1.1484275905290002
2.3474,0.97,60.0,2.2769779999999993,25.3,0.742,23.7,1.06936,,E04001,0.0089,2.3563,1.3774,0.9789,1.0471975511965976,0.24999999999999994,0.7500000000000001,0.3333333333333333,0.05165503454576381,1.3257449654542361,2.3065820699999997,4.2038128299999995,2.0503201774357094,1.1585286129290004,1.1881326829290009
2.3474,0.9605,60.0,2.2546776999999993,26.8,0.764,25.2,1.06181,,E04001,0.0089,2.3563,1.3868999999999998,0.9694,1.0471975511965976,0.24999999999999994,0.7500000000000001,0.3333333333333333,0.05165503454576381,1.335244965454236,2.28419722,4.2076888299999995,2.051265177884127,1.1987406499289999,1.2282601699290003
2.3474,0.951,60.0,2.2323773999999994,27.9,0.775,26.9,1.03744,,E04001,0.0089,2.3563,1.3963999999999999,0.9599,1.0471975511965976,0.24999999999999994,0.7500000000000001,0.3333333333333333,0.05165503454576381,1.344744965454236,2.2618123699999995,4.211745329999999,2.0522537196945216,1.2389526869290002,1.2683876569290002
2.3474,0.9415,60.0,2.2100770999999995,28.2,0.777,28.6,0.98512,,E04001,0.0089,2.3563,1.4059,0.9504,1.0471975511965976,0.24999999999999994,0.7500000000000001,0.3333333333333333,0.05165503454576381,1.3542449654542361,2.2394275199999996,4.215982329999999,2.0532857399787297,1.2791647239290005,1.3085151439290006
2.3474,0.9321,60.0,2.1880115399999998,32.5,0.833,30.4,1.06845,,E04001,0.0089,2.3563,1.4152999999999998,0.9410000000000001,1.0471975511965976,0.24999999999999994,0.7500000000000001,0.3333333333333333,0.05165503454576381,1.363644965454236,2.2172783,4.220352389999999,2.0543496270109425,1.3189534763289998,1.348220236329
2.3474,0.9226,60.0,2.1657112399999994,32.7,0.836,32.3,1.0121,,E04001,0.0089,2.3563,1.4247999999999998,0.9315,1.0471975511965976,0.24999999999999994,0.7500000000000001,0.3333333333333333,0.05165503454576381,1.373144965454236,2.1948934499999995,4.224948489999999,2.0554679491541576,1.3591655133290002,1.3883477233290002
2.3474,0.9131,60.0,2.1434109399999994,35.5,0.865,34.3,1.03559,,E04001,0.0089,2.3563,1.4343,0.922,1.0471975511965976,0.24999999999999994,0.7500000000000001,0.3333333333333333,0.05165503454576381,1.382644965454236,2.1725085999999996,4.229725089999999,2.0566295461263797,1.3993775503290005,1.4284752103290006
2.3474,0.9037,60.0,2.1213453799999993,37.4,0.893,36.3,1.02988,,E04001,0.0089,2.3563,1.4437,0.9126,1.0471975511965976,0.24999999999999994,0.7500000000000001,0.3333333333333333,0.05165503454576381,1.3920449654542362,2.1503593799999994,4.234629069999999,2.0578214378317665,1.4391663027290007,1.4681803027290008
2.3474,0.8942,60.0,2.0990450799999993,39.7,0.919,38.5,1.03211,,E04001,0.0089,2.3563,1.4531999999999998,0.9031,1.0471975511965976,0.24999999999999994,0.7500000000000001,0.3333333333333333,0.05165503454576381,1.401544965454236,2.1279745299999995,4.239764769999999,2.0590689085118057,1.4793783397290001,1.5083077897290003
2.3474,0.8847,60.0,2.0767447799999994,43.4,1.0,40.7,1.06626,,E04001,0.0089,2.3563,1.4627,0.8936000000000001,1.0471975511965976,0.24999999999999994,0.7500000000000001,0.3333333333333333,0.05165503454576381,1.411044965454236,2.1055896799999996,4.245080969999999,2.0603594273815427,1.5195903767290004,1.5484352767290006
2.3474,0.8752,60.0,2.0544444799999995,46.7,1.15,43.0,1.08521,,E04001,0.0089,2.3563,1.4722,0.8841,1.0471975511965976,0.24999999999999994,0.7500000000000001,0.3333333333333333,0.05165503454576381,1.4205449654542361,2.0832048299999997,4.25057767,2.0616929136027995,1.5598024137290003,1.5885627637290005
2.3474,0.8658,60.0,2.0323789199999993,46.4,0.88,45.4,1.02119,,E04001,0.0089,2.3563,1.4815999999999998,0.8747,1.0471975511965976,0.24999999999999994,0.7500000000000001,0.3333333333333333,0.05165503454576381,1.429944965454236,2.0610556099999995,4.256194169999999,2.063054572714934,1.599591166129,1.6282678561290003
2.3474,0.8563,60.0,2.0100786199999994,48.2,0.835,48.0,1.00463,,E04001,0.0089,2.3563,1.4910999999999999,0.8652,1.0471975511965976,0.24999999999999994,0.7500000000000001,0.3333333333333333,0.05165503454576381,1.439444965454236,2.0386707599999996,4.26204997,2.06447329118107,1.6398032031290004,1.6683953431290006
2.3474,0.8468,60.0,1.9877783199999994,54.0,0.88,50.6,1.06652,,E04001,0.0089,2.3563,1.5006,0.8557,1.0471975511965976,0.24999999999999994,0.7500000000000001,0.3333333333333333,0.05165503454576381,1.4489449654542361,2.0162859099999997,4.2680862699999995,2.0659347206530994,1.6800152401290003,1.7085228301290005
2.3474,0.8374,60.0,1.9657127599999995,55.7,0.895,53.4,1.04356,,E04001,0.0089,2.3563,1.5099999999999998,0.8463,1.0471975511965976,0.24999999999999994,0.7500000000000001,0.3333333333333333,0.05165503454576381,1.458344965454236,1.9941366899999997,4.2742366899999995,2.067422716814343,1.7198039925289998,1.748227922529
2.3474,0.8279,60.0,1.9434124599999993,59.4,0.923,56.3,1.05572,,E04001,0.0089,2.3563,1.5194999999999999,0.8368,1.0471975511965976,0.24999999999999994,0.7500000000000001,0.3333333333333333,0.05165503454576381,1.467844965454236,1.9717518399999996,4.280632089999999,2.0689688470346765,1.7600160295290004,1.7883554095290006
2.3474,0.8184,60.0,1.9211121599999996,61.0,0.932,59.3,1.02884,,E04001,0.0089,2.3563,1.529,0.8273,1.0471975511965976,0.24999999999999994,0.7500000000000001,0.3333333333333333,0.05165503454576381,1.477344965454236,1.9493669899999997,4.287207989999999,2.0705574104573867,1.8002280665290002,1.8284828965290003
2.3474,0.8089,60.0,1.8988118599999995,63.6,0.952,62.5,1.0183,,E04001,0.0089,2.3563,1.5385,0.8178,1.0471975511965976,0.24999999999999994,0.7500000000000001,0.3333333333333333,0.05165503454576381,1.4868449654542362,1.9269821399999996,4.293964389999999,2.072188309493131,1.8404401035290003,1.8686103835290004
2.3474,0.7995,60.0,1.8767462999999995,68.6,0.988,65.7,1.04366,,E04001,0.0089,2.3563,1.5478999999999998,0.8084,1.0471975511965976,0.24999999999999994,0.7500000000000001,0.3333333333333333,0.05165503454576381,1.496244965454236,1.9048329199999996,4.300827329999999,2.0738436127152884,1.8802288559290004,1.9083154759290004
2.3474,0.79,60.0,1.8544459999999996,72.1,1.01,69.2,1.04248,,E04001,0.0089,2.3563,1.5574,0.7989,1.0471975511965976,0.24999999999999994,0.7500000000000001,0.3333333333333333,0.05165503454576381,1.505744965454236,1.8824480699999997,4.30794283,2.0755584381076817,1.9204408929290002,1.9484429629290003
2.3474,0.7805,60.0,1.8321456999999994,76.5,1.05,72.7,1.05163,,E04001,0.0089,2.3563,1.5669,0.7894,1.0471975511965976,0.24999999999999994,0.7500000000000001,0.3333333333333333,0.05165503454576381,1.5152449654542361,1.8600632199999996,4.315238829999999,2.077315293834809,1.9606529299290003,1.9885704499290004
2.3474,0.7711,60.0,1.8100801399999995,77.3,1.05,76.4,1.01133,,E04001,0.0089,2.3563,1.5762999999999998,0.78,1.0471975511965976,0.24999999999999994,0.7500000000000001,0.3333333333333333,0.05165503454576381,1.524644965454236,1.8379139999999996,4.3226356899999985,2.0790949208730223,2.0004416823290003,2.028275542329
2.3474,0.7616,60.0,1.7877798399999996,83.6,1.13,80.3,1.04098,,E04001,0.0089,2.3563,1.5857999999999999,0.7705000000000001,1.0471975511965976,0.24999999999999994,0.7500000000000001,0.3333333333333333,0.05165503454576381,1.534144965454236,1.8155291499999997,4.330290789999999,2.080935075873344,2.040653719329,2.0684030293290006
2.3474,0.7521,60.0,1.7654795399999994,90.4,1.31,84.3,1.07213,,E04001,0.0089,2.3563,1.5953,0.761,1.0471975511965976,0.24999999999999994,0.7500000000000001,0.3333333333333333,0.05165503454576381,1.5436449654542361,1.7931442999999996,4.338126389999999,2.0828169362668434,2.0808657563290005,2.1085305163290005
2.3474,0.6378,60.0,1.4971717199999999,151.0,2.34,142.0,1.06002,,E04001,0.0089,2.3563,1.7096,0.6467,1.0471975511965976,0.24999999999999994,0.7500000000000001,0.3333333333333333,0.05165503454576381,1.6579449654542362,1.5238192099999996,4.44655137,2.108684748842273,2.5646800541290005,2.5913275441290002
2.3474,0.6283,60.0,1.4748714199999997,155.0,2.23,148.0,1.04737,,E04001,0.0089,2.3563,1.7191,0.6372,1.0471975511965976,0.24999999999999994,0.7500000000000001,0.3333333333333333,0.05165503454576381,1.6674449654542363,1.5014343599999995,4.45673917,2.1110990431526417,2.6048920911290008,2.6314550311290006
2.3474,0.6188,60.0,1.4525711199999998,159.0,2.26,154.0,1.03495,,E04001,0.0089,2.3563,1.7286,0.6277,1.0471975511965976,0.24999999999999994,0.7500000000000001,0.3333333333333333,0.05165503454576381,1.676944965454236,1.4790495099999998,4.46710747,2.113553280615372,2.645104128129,2.671582518129
2.3474,0.6094,60.0,1.4305055599999998,167.0,2.31,159.0,1.04853,,E04001,0.0089,2.3563,1.738,0.6183000000000001,1.0471975511965976,0.24999999999999994,0.7500000000000001,0.3333333333333333,0.05165503454576381,1.6863449654542362,1.4569002899999999,4.47754429,2.1160208623735257,2.6848928805290004,2.7112876105290007
2.3474,0.5999,60.0,1.4082052599999997,170.0,2.31,165.0,1.02999,,E04001,0.0089,2.3563,1.7475,0.6088,1.0471975511965976,0.24999999999999994,0.7500000000000001,0.3333333333333333,0.05165503454576381,1.6958449654542362,1.4345154399999998,4.4882716899999995,2.1185541508302306,2.7251049175290007,2.7514150975290006
2.3474,0.5904,60.0,1.3859049599999997,180.0,2.37,171.0,1.05312,,E04001,0.0089,2.3563,1.757,0.5993,1.0471975511965976,0.24999999999999994,0.7500000000000001,0.3333333333333333,0.05165503454576381,1.705344965454236,1.4121305899999999,4.499179589999999,2.121126962253792,2.7653169545290006,2.791542584529001
2.3474,0.5809,60.0,1.3636046599999996,187.0,2.41,177.0,1.05733,,E04001,0.0089,2.3563,1.7665,0.5898,1.0471975511965976,0.24999999999999994,0.7500000000000001,0.3333333333333333,0.05165503454576381,1.7148449654542361,1.3897457399999997,4.51026799,2.1237391530034944,2.805528991529001,2.831670071529001
2.3474,0.5715,60.0,1.3415390999999997,187.0,2.41,183.0,1.02298,,E04001,0.0089,2.3563,1.7759,0.5804,1.0471975511965976,0.24999999999999994,0.7500000000000001,0.3333333333333333,0.05165503454576381,1.7242449654542362,1.36759652,4.52141733,2.126362464397827,2.845317743929,2.8713751639290006
2.3474,0.562,60.0,1.3192388,197.0,2.6,189.0,1.04299,,E04001,0.0089,2.3563,1.7853999999999999,0.5709000000000001,1.0471975511965976,0.24999999999999994,0.7500000000000001,0.3333333333333333,0.05165503454576381,1.733744965454236,1.34521167,4.532864829999999,2.1290525662838857,2.8855297809289997,2.911502650929
2.3474,0.4768,60.0,1.1192403199999998,254.0,2.66,246.0,1.03433,,E04001,0.0089,2.3563,1.8706,0.4857,1.0471975511965976,0.24999999999999994,0.7500000000000001,0.3333333333333333,0.05165503454576381,1.8189449654542362,1.1444549099999999,4.64359927,2.1549012204739224,3.2461682601290005,3.2713828501290005
2.3474,0.4673,60.0,1.0969400199999997,260.0,2.3,252.0,1.03125,,E04001,0.0089,2.3563,1.8800999999999999,0.4762,1.0471975511965976,0.24999999999999994,0.7500000000000001,0.3333333333333333,0.05165503454576381,1.828444965454236,1.1220700599999998,4.656846069999999,2.1579726759159854,3.286380297129001,3.3115103371290004
