Data:Z,A,E0,ThetaDeg,nu,cross,error,dataSet,Fit:ep,theta,nu_fit,Ex,W2,q2,sigtot,sigqe,sigie,sigmec,nuccstot,signonuc,ratio
6.0,12.0,0.1196,145.0,0.0139,1.0,0.0,-1.0,0.1057,145.0000,0.0139,0.0122,0.8604,0.0460,251.988,0.0,0.0,0.0,251.988,0.0,0.0039684429417273836
6.0,12.0,0.1196,145.0,0.0141,1.0,0.0,-1.0,0.1055,145.0000,0.0141,0.0124,0.8609,0.0459,112.848,0.0,0.0,0.0,112.848,0.0,0.008861477385509712
6.0,12.0,0.1196,145.0,0.0143,1.0,0.0,-1.0,0.1053,145.0000,0.0143,0.0126,0.8614,0.0458,92.184,0.0,0.0,0.0,92.184,0.0,0.010847869478434436
6.0,12.0,0.1196,145.0,0.0145,1.0,0.0,-1.0,0.1051,145.0000,0.0145,0.0128,0.8618,0.0457,117.69600000000003,0.0,0.0,0.0,117.69600000000003,0.0,0.008496465470364327
6.0,12.0,0.1196,145.0,0.0147,1.0,0.0,-1.0,0.1049,145.0000,0.0147,0.013,0.8623,0.0456,160.404,0.0,0.0,0.0,160.404,0.0,0.006234258497294332
6.0,12.0,0.1196,145.0,0.0149,1.0,0.0,-1.0,0.1047,145.0000,0.0149,0.0132,0.8628,0.0456,212.38799999999998,0.0,0.0,0.0,212.38799999999998,0.0,0.004708363937698929
6.0,12.0,0.1196,145.0,0.0151,1.0,0.0,-1.0,0.1045,145.0000,0.0151,0.0134,0.8632,0.0455,270.12,0.0,0.0,0.0,270.12,0.0,0.0037020583444395084
6.0,12.0,0.1196,145.0,0.0153,1.0,0.0,-1.0,0.1043,145.0000,0.0153,0.0136,0.8637,0.0454,329.496,0.0,0.0,0.0,329.496,0.0,0.0030349382086580718
6.0,12.0,0.1196,145.0,0.0155,1.0,0.0,-1.0,0.1041,145.0000,0.0155,0.0138,0.8641,0.0453,385.34400000000005,0.0,0.0,0.0,385.34400000000005,0.0,0.0025950838731107788
6.0,12.0,0.1196,145.0,0.0157,1.0,0.0,-1.0,0.1039,145.0000,0.0157,0.014,0.8646,0.0452,432.072,0.0,0.0,0.0,432.072,0.0,0.0023144290766353754
6.0,12.0,0.1196,145.0,0.0159,1.0,0.0,-1.0,0.1037,145.0000,0.0159,0.0142,0.8651,0.0451,464.68800000000005,0.0,0.0,0.0,464.68800000000005,0.0,0.002151981544606273
6.0,12.0,0.1196,145.0,0.0161,1.0,0.0,-1.0,0.1035,145.0000,0.0161,0.0144,0.8655,0.0450,480.08399999999995,0.0,0.0,0.0,480.08399999999995,0.0,0.00208296881379092
6.0,12.0,0.1196,145.0,0.0163,1.0,0.0,-1.0,0.1033,145.0000,0.0163,0.0146,0.8660,0.0450,480.528,0.0,0.0,0.0,480.528,0.0,0.0020810441847301303
6.0,12.0,0.1196,145.0,0.0165,1.0,0.0,-1.0,0.1031,145.0000,0.0165,0.0148,0.8665,0.0449,486.996,0.0,0.0,0.0,486.996,0.0,0.002053404956098202
6.0,12.0,0.1196,145.0,0.0167,1.0,0.0,-1.0,0.1029,145.0000,0.0167,0.015,0.8669,0.0448,575.064,0.0,0.0,0.0,575.064,0.0,0.001738936883546875
6.0,12.0,0.1196,145.0,0.0169,1.0,0.0,-1.0,0.1027,145.0000,0.0169,0.0152,0.8674,0.0447,901.7400000000001,0.0,0.0,0.0,901.7400000000001,0.0,0.0011089671080355755
6.0,12.0,0.1196,145.0,0.0171,1.0,0.0,-1.0,0.1025,145.0000,0.0171,0.0154,0.8678,0.0446,1587.12,0.0,0.0,0.0,1587.12,0.0,0.0006300720802459802
6.0,12.0,0.1196,145.0,0.0173,1.0,0.0,-1.0,0.1023,145.0000,0.0173,0.0156,0.8683,0.0445,2426.784,0.0,0.0,0.0,2426.784,0.0,0.0004120679879214631
6.0,12.0,0.1196,145.0,0.0175,1.0,0.0,-1.0,0.1021,145.0000,0.0175,0.0158,0.8688,0.0444,2924.64,0.0,0.0,0.0,2924.64,0.0,0.0003419224246402976
6.0,12.0,0.1196,145.0,0.0177,1.0,0.0,-1.0,0.1019,145.0000,0.0177,0.016,0.8692,0.0443,3052.8720000000003,0.0,0.0,0.0,3052.8720000000003,0.0,0.00032756040869057066
6.0,12.0,0.1196,145.0,0.0179,1.0,0.0,-1.0,0.1017,145.0000,0.0179,0.0162,0.8697,0.0443,3833.46,0.0,0.0,0.0,3833.46,0.0,0.0002608609454644107
6.0,12.0,0.1196,145.0,0.0181,1.0,0.0,-1.0,0.1015,145.0000,0.0181,0.0164,0.8702,0.0442,6390.768000000001,0.0,0.0,0.0,6390.768000000001,0.0,0.00015647571622064827
6.0,12.0,0.1196,145.0,0.0183,1.0,0.0,-1.0,0.1013,145.0000,0.0183,0.0166,0.8706,0.0441,10050.132,0.0,0.0,0.0,10050.132,0.0,9.950118068100997e-05
6.0,12.0,0.1196,145.0,0.0185,1.0,0.0,-1.0,0.1011,145.0000,0.0185,0.0168,0.8711,0.0440,12218.82,0.0,0.0,0.0,12218.82,0.0,8.184096336634797e-05
6.0,12.0,0.1196,145.0,0.0187,1.0,0.0,-1.0,0.1009,145.0000,0.0187,0.017,0.8715,0.0439,11286.552,107.856,0.0,17.52,11161.176,125.376,8.860101827378282e-05
6.0,12.0,0.1196,145.0,0.0189,1.0,0.0,-1.0,0.1007,145.0000,0.0189,0.0172,0.8720,0.0438,8165.088,192.264,0.0,29.580000000000005,7943.244000000001,221.844,0.00012247265430574662
6.0,12.0,0.1196,145.0,0.0191,1.0,0.0,-1.0,0.1005,145.0000,0.0191,0.0174,0.8725,0.0437,5014.872,266.28000000000003,0.0,39.084,4709.508,305.364,0.00019940688416374334
6.0,12.0,0.1196,145.0,0.0193,1.0,0.0,-1.0,0.1003,145.0000,0.0193,0.0176,0.8729,0.0436,2892.3959999999997,338.376,0.0,47.688,2506.344,386.06399999999996,0.0003457341249261858
6.0,12.0,0.1196,145.0,0.0195,1.0,0.0,-1.0,0.1001,145.0000,0.0195,0.0178,0.8734,0.0436,1825.2239999999997,410.82,0.0,55.87200000000001,1358.5320000000002,466.69200000000006,0.0005478779590888572
6.0,12.0,0.1196,145.0,0.0197,1.0,0.0,-1.0,0.0999,145.0000,0.0197,0.018,0.8739,0.0435,1639.3799999999997,484.51200000000006,0.0,63.864000000000004,1090.992,548.3879999999999,0.0006099867022898902
6.0,12.0,0.1196,145.0,0.0199,1.0,0.0,-1.0,0.0997,145.0000,0.0199,0.0182,0.8743,0.0434,2244.8160000000003,559.8720000000001,0.0,71.79599999999999,1613.1480000000001,631.6679999999999,0.0004454708091888154
6.0,12.0,0.1196,145.0,0.0201,1.0,0.0,-1.0,0.0995,145.0000,0.0201,0.0184,0.8748,0.0433,3515.568,637.092,0.0,79.74,2798.736,716.832,0.0002844490563118108
6.0,12.0,0.1196,145.0,0.0203,1.0,0.0,-1.0,0.0993,145.0000,0.0203,0.0186,0.8752,0.0432,4988.052,716.256,0.0,87.732,4184.063999999999,803.988,0.000200479064773182
6.0,12.0,0.1196,145.0,0.0205,1.0,0.0,-1.0,0.0991,145.0000,0.0205,0.0188,0.8757,0.0431,5880.9,797.3999999999999,0.0,95.82000000000002,4987.691999999999,893.208,0.0001700420003740924
6.0,12.0,0.1196,145.0,0.0207,1.0,0.0,-1.0,0.0989,145.0000,0.0207,0.019,0.8762,0.0430,5789.136,880.5239999999999,0.0,104.00399999999999,4804.62,984.5160000000001,0.0001727373480256812
6.0,12.0,0.1196,145.0,0.0209,1.0,0.0,-1.0,0.0987,145.0000,0.0209,0.0192,0.8766,0.0429,5304.912,965.604,0.0,112.30799999999999,4227.0,1077.912,0.0001885045406973763
6.0,12.0,0.1196,145.0,0.0211,1.0,0.0,-1.0,0.0985,145.0000,0.0211,0.0194,0.8771,0.0429,5640.18,1052.604,0.0,120.744,4466.832,1173.3480000000002,0.0001772993060505161
6.0,12.0,0.1196,145.0,0.0213,1.0,0.0,-1.0,0.0983,145.0000,0.0213,0.0196,0.8776,0.0428,7589.2080000000005,1141.5,0.0,129.312,6318.396000000001,1270.812,0.00013176605516675784
6.0,12.0,0.1196,145.0,0.0215,1.0,0.0,-1.0,0.0981,145.0000,0.0215,0.0198,0.8780,0.0427,10785.228,1232.22,0.0,138.036,9414.960000000001,1370.256,9.27194121440919e-05
6.0,12.0,0.1196,145.0,0.0217,1.0,0.0,-1.0,0.0979,145.0000,0.0217,0.02,0.8785,0.0426,13746.576000000001,1324.74,0.0,146.892,12274.944,1471.632,7.274538765144134e-05
6.0,12.0,0.1196,145.0,0.0219,1.0,0.0,-1.0,0.0977,145.0000,0.0219,0.0202,0.8789,0.0425,14818.068,1419.0,0.0,155.89200000000002,13243.164,1574.8919999999998,6.748518092911977e-05
6.0,12.0,0.1196,145.0,0.0221,1.0,0.0,-1.0,0.0975,145.0000,0.0221,0.0204,0.8794,0.0424,13474.836,1514.952,0.0,165.048,11794.836,1679.9880000000003,7.421240599885594e-05
6.0,12.0,0.1597,90.0,0.001599,1.0,0.0,-1.0,0.1581,90.0000,0.0016,-0.0,0.8329,0.0505,0.012,0.0,0.0,0.0,0.012,0.0,83.33333333333333
6.0,12.0,0.1597,90.0,0.001799,1.0,0.0,-1.0,0.1579,90.0000,0.0018,0.0002,0.8333,0.0504,0.012,0.0,0.0,0.0,0.012,0.0,83.33333333333333
6.0,12.0,0.1597,90.0,0.001999,1.0,0.0,-1.0,0.1577,90.0000,0.0020,0.0004,0.8337,0.0504,0.024,0.0,0.0,0.0,0.024,0.0,41.666666666666664
6.0,12.0,0.1597,90.0,0.002199,1.0,0.0,-1.0,0.1575,90.0000,0.0022,0.0006,0.8342,0.0503,0.024,0.0,0.0,0.0,0.024,0.0,41.666666666666664
6.0,12.0,0.1597,90.0,0.002399,1.0,0.0,-1.0,0.1573,90.0000,0.0024,0.0008,0.8346,0.0502,0.024,0.0,0.0,0.0,0.024,0.0,41.666666666666664
6.0,12.0,0.1597,90.0,0.002599,1.0,0.0,-1.0,0.1571,90.0000,0.0026,0.001,0.8351,0.0502,0.036000000000000004,0.0,0.0,0.0,0.036000000000000004,0.0,27.777777777777775
6.0,12.0,0.1597,90.0,0.002799,1.0,0.0,-1.0,0.1569,90.0000,0.0028,0.0012,0.8355,0.0501,0.036000000000000004,0.0,0.0,0.0,0.036000000000000004,0.0,27.777777777777775
6.0,12.0,0.1597,90.0,0.002999,1.0,0.0,-1.0,0.1567,90.0000,0.0030,0.0014,0.8359,0.0501,0.036000000000000004,0.0,0.0,0.0,0.036000000000000004,0.0,27.777777777777775
6.0,12.0,0.1597,90.0,0.003199,1.0,0.0,-1.0,0.1565,90.0000,0.0032,0.0016,0.8364,0.0500,0.048,0.0,0.0,0.0,0.048,0.0,20.833333333333332
6.0,12.0,0.1597,90.0,0.003399,1.0,0.0,-1.0,0.1563,90.0000,0.0034,0.0018,0.8368,0.0499,0.06,0.0,0.0,0.0,0.06,0.0,16.666666666666668
6.0,12.0,0.1597,90.0,0.003599,1.0,0.0,-1.0,0.1561,90.0000,0.0036,0.002,0.8373,0.0499,0.06,0.0,0.0,0.0,0.06,0.0,16.666666666666668
6.0,12.0,0.1597,90.0,0.003799,1.0,0.0,-1.0,0.1559,90.0000,0.0038,0.0022,0.8377,0.0498,0.07200000000000001,0.0,0.0,0.0,0.07200000000000001,0.0,13.888888888888888
6.0,12.0,0.1597,90.0,0.003999,1.0,0.0,-1.0,0.1557,90.0000,0.0040,0.0024,0.8381,0.0497,0.084,0.0,0.0,0.0,0.084,0.0,11.904761904761903
6.0,12.0,0.1597,90.0,0.004199,1.0,0.0,-1.0,0.1555,90.0000,0.0042,0.0026,0.8386,0.0497,0.096,0.0,0.0,0.0,0.096,0.0,10.416666666666666
6.0,12.0,0.1597,90.0,0.004399,1.0,0.0,-1.0,0.1553,90.0000,0.0044,0.0028,0.8390,0.0496,0.10800000000000001,0.0,0.0,0.0,0.10800000000000001,0.0,9.259259259259258
6.0,12.0,0.1597,90.0,0.004599,1.0,0.0,-1.0,0.1551,90.0000,0.0046,0.003,0.8394,0.0495,0.132,0.0,0.0,0.0,0.132,0.0,7.575757575757575
6.0,12.0,0.1597,90.0,0.004799,1.0,0.0,-1.0,0.1549,90.0000,0.0048,0.0032,0.8399,0.0495,0.156,0.0,0.0,0.0,0.156,0.0,6.410256410256411
6.0,12.0,0.1597,90.0,0.004999,1.0,0.0,-1.0,0.1547,90.0000,0.0050,0.0034,0.8403,0.0494,0.40800000000000003,0.0,0.0,0.0,0.40800000000000003,0.0,2.4509803921568625
6.0,12.0,0.1597,90.0,0.005199,1.0,0.0,-1.0,0.1545,90.0000,0.0052,0.0036,0.8408,0.0493,4.668,0.0,0.0,0.0,4.668,0.0,0.21422450728363324
6.0,12.0,0.1597,90.0,0.005399,1.0,0.0,-1.0,0.1543,90.0000,0.0054,0.0038,0.8412,0.0493,58.15199999999999,0.0,0.0,0.0,58.15199999999999,0.0,0.017196313110469118
6.0,12.0,0.1597,90.0,0.005599,1.0,0.0,-1.0,0.1541,90.0000,0.0056,0.004,0.8416,0.0492,530.9399999999999,0.0,0.0,0.0,530.9399999999999,0.0,0.0018834519908087544
6.0,12.0,0.1597,90.0,0.005799,1.0,0.0,-1.0,0.1539,90.0000,0.0058,0.0042,0.8421,0.0492,3437.616,0.0,0.0,0.0,3437.616,0.0,0.00029089927438084997
6.0,12.0,0.1597,90.0,0.005999,1.0,0.0,-1.0,0.1537,90.0000,0.0060,0.0044,0.8425,0.0491,15742.619999999999,0.0,0.0,0.0,15742.619999999999,0.0,6.352182800575762e-05
6.0,12.0,0.1597,90.0,0.006199,1.0,0.0,-1.0,0.1535,90.0000,0.0062,0.0046,0.8430,0.0490,50977.884000000005,0.0,0.0,0.0,50977.884000000005,0.0,1.9616349709611326e-05
6.0,12.0,0.1597,90.0,0.006399,1.0,0.0,-1.0,0.1533,90.0000,0.0064,0.0048,0.8434,0.0490,116722.332,0.0,0.0,0.0,116722.332,0.0,8.567340823862223e-06
6.0,12.0,0.1597,90.0,0.006599,1.0,0.0,-1.0,0.1531,90.0000,0.0066,0.005,0.8438,0.0489,188968.956,0.0,0.0,0.0,188968.956,0.0,5.2918745023918105e-06
6.0,12.0,0.1597,90.0,0.006799,1.0,0.0,-1.0,0.1529,90.0000,0.0068,0.0052,0.8443,0.0488,216316.98,0.0,0.0,0.0,216316.98,0.0,4.62284560370619e-06
6.0,12.0,0.1597,90.0,0.006999,1.0,0.0,-1.0,0.1527,90.0000,0.0070,0.0054,0.8447,0.0488,175087.18799999997,0.0,0.0,0.0,175087.18799999997,0.0,5.7114401768791915e-06
6.0,12.0,0.1597,90.0,0.007199,1.0,0.0,-1.0,0.1525,90.0000,0.0072,0.0056,0.8452,0.0487,100203.38399999999,0.0,0.0,0.0,100203.38399999999,0.0,9.97970288109232e-06
6.0,12.0,0.1597,90.0,0.007399,1.0,0.0,-1.0,0.1523,90.0000,0.0074,0.0058,0.8456,0.0486,40548.768,0.0,0.0,0.0,40548.768,0.0,2.4661661730388458e-05
6.0,12.0,0.1597,90.0,0.007599,1.0,0.0,-1.0,0.1521,90.0000,0.0076,0.006,0.8460,0.0486,11602.632,0.0,0.0,0.0,11602.632,0.0,8.618734094126229e-05
6.0,12.0,0.1597,90.0,0.007799,1.0,0.0,-1.0,0.1519,90.0000,0.0078,0.0062,0.8465,0.0485,2348.196,0.0,0.0,0.0,2348.196,0.0,0.0004258588295014556
6.0,12.0,0.1597,90.0,0.007999,1.0,0.0,-1.0,0.1517,90.0000,0.0080,0.0064,0.8469,0.0485,336.96000000000004,0.0,0.0,0.0,336.96000000000004,0.0,0.002967711301044634
6.0,12.0,0.1597,90.0,0.008199,1.0,0.0,-1.0,0.1515,90.0000,0.0082,0.0066,0.8474,0.0484,35.376,0.0,0.0,0.0,35.376,0.0,0.028267752148349166
6.0,12.0,0.1597,90.0,0.008399,1.0,0.0,-1.0,0.1513,90.0000,0.0084,0.0068,0.8478,0.0483,4.776,0.0,0.0,0.0,4.776,0.0,0.20938023450586266
6.0,12.0,0.1597,90.0,0.008599,1.0,0.0,-1.0,0.1511,90.0000,0.0086,0.007,0.8482,0.0483,12.251999999999999,0.0,0.0,0.0,12.251999999999999,0.0,0.08161932745674176
6.0,12.0,0.1597,90.0,0.008799,1.0,0.0,-1.0,0.1509,90.0000,0.0088,0.0072,0.8487,0.0482,98.60400000000001,0.0,0.0,0.0,98.60400000000001,0.0,0.010141576406636646
6.0,12.0,0.1597,90.0,0.008999,1.0,0.0,-1.0,0.1507,90.0000,0.0090,0.0074,0.8491,0.0481,638.88,0.0,0.0,0.0,638.88,0.0,0.0015652391685449538
6.0,12.0,0.1597,90.0,0.009199,1.0,0.0,-1.0,0.1505,90.0000,0.0092,0.0076,0.8495,0.0481,2968.92,0.0,0.0,0.0,2968.92,0.0,0.00033682281772496394
6.0,12.0,0.1597,90.0,0.009399,1.0,0.0,-1.0,0.1503,90.0000,0.0094,0.0078,0.8500,0.0480,9776.052,0.0,0.0,0.0,9776.052,0.0,0.00010229078159567891
6.0,12.0,0.1597,90.0,0.009599,1.0,0.0,-1.0,0.1501,90.0000,0.0096,0.008,0.8504,0.0479,22770.54,0.0,0.0,0.0,22770.54,0.0,4.391639372627966e-05
6.0,12.0,0.1597,90.0,0.009799,1.0,0.0,-1.0,0.1499,90.0000,0.0098,0.0082,0.8509,0.0479,37505.352000000006,0.0,0.0,0.0,37505.352000000006,0.0,2.6662861343095776e-05
6.0,12.0,0.1597,90.0,0.009999,1.0,0.0,-1.0,0.1497,90.0000,0.0100,0.0084,0.8513,0.0478,43681.224,0.0,0.0,0.0,43681.224,0.0,2.2893131382948424e-05
6.0,12.0,0.1597,90.0,0.010199,1.0,0.0,-1.0,0.1495,90.0000,0.0102,0.0086,0.8517,0.0478,35973.072,0.0,0.0,0.0,35973.072,0.0,2.7798571108967284e-05
6.0,12.0,0.1597,90.0,0.010399,1.0,0.0,-1.0,0.1493,90.0000,0.0104,0.0088,0.8522,0.0477,20950.428,0.0,0.0,0.0,20950.428,0.0,4.7731721757665286e-05
6.0,12.0,0.1597,90.0,0.010599,1.0,0.0,-1.0,0.1491,90.0000,0.0106,0.009,0.8526,0.0476,8648.916000000001,0.0,0.0,0.0,8648.916000000001,0.0,0.00011562142585267331
6.0,12.0,0.1597,90.0,0.010799,1.0,0.0,-1.0,0.1489,90.0000,0.0108,0.0092,0.8531,0.0476,2700.864,0.0,0.0,0.0,2700.864,0.0,0.0003702518897656454
6.0,12.0,0.1597,90.0,0.010999,1.0,0.0,-1.0,0.1487,90.0000,0.0110,0.0094,0.8535,0.0475,1714.092,0.0,0.0,0.0,1714.092,0.0,0.0005833992574494251
6.0,12.0,0.1597,90.0,0.011199,1.0,0.0,-1.0,0.1485,90.0000,0.0112,0.0096,0.8539,0.0474,5530.799999999999,0.0,0.0,0.0,5530.799999999999,0.0,0.00018080567006581327
6.0,12.0,0.1597,90.0,0.011399,1.0,0.0,-1.0,0.1483,90.0000,0.0114,0.0098,0.8544,0.0474,17653.368000000002,0.0,0.0,0.0,17653.368000000002,0.0,5.6646414440575865e-05
6.0,12.0,0.1597,90.0,0.011599,1.0,0.0,-1.0,0.1481,90.0000,0.0116,0.01,0.8548,0.0473,40387.788,0.0,0.0,0.0,40387.788,0.0,2.4759959619477056e-05
6.0,12.0,0.1597,90.0,0.011799,1.0,0.0,-1.0,0.1479,90.0000,0.0118,0.0102,0.8553,0.0472,65377.188,0.0,0.0,0.0,65377.188,0.0,1.5295855184227258e-05
6.0,12.0,0.1597,90.0,0.011999,1.0,0.0,-1.0,0.1477,90.0000,0.0120,0.0104,0.8557,0.0472,74863.584,0.0,0.0,0.0,74863.584,0.0,1.3357629258038193e-05
6.0,12.0,0.1597,90.0,0.012199,1.0,0.0,-1.0,0.1475,90.0000,0.0122,0.0106,0.8561,0.0471,60799.46399999999,0.0,0.0,0.0,60799.46399999999,0.0,1.64475134188683e-05
6.0,12.0,0.1597,90.0,0.012399,1.0,0.0,-1.0,0.1473,90.0000,0.0124,0.0108,0.8566,0.0470,35740.896,0.0,0.0,0.0,35740.896,0.0,2.7979153068798275e-05
6.0,12.0,0.1597,90.0,0.012599,1.0,0.0,-1.0,0.1471,90.0000,0.0126,0.011,0.8570,0.0470,17512.199999999997,0.0,0.0,0.0,17512.199999999997,0.0,5.710304816071083e-05
6.0,12.0,0.1597,90.0,0.012799,1.0,0.0,-1.0,0.1469,90.0000,0.0128,0.0112,0.8575,0.0469,11979.264000000001,0.0,0.0,0.0,11979.264000000001,0.0,8.347758259605931e-05
6.0,12.0,0.1597,90.0,0.012999,1.0,0.0,-1.0,0.1467,90.0000,0.0130,0.0114,0.8579,0.0469,13702.920000000002,0.0,0.0,0.0,13702.920000000002,0.0,7.297714647680931e-05
6.0,12.0,0.1597,90.0,0.013199,1.0,0.0,-1.0,0.1465,90.0000,0.0132,0.0116,0.8583,0.0468,14893.127999999997,0.0,0.0,0.0,14893.127999999997,0.0,6.71450618030007e-05
6.0,12.0,0.1597,90.0,0.013399,1.0,0.0,-1.0,0.1463,90.0000,0.0134,0.0118,0.8588,0.0467,12037.644,0.0,0.0,0.0,12037.644,0.0,8.30727341662538e-05
6.0,12.0,0.1597,90.0,0.013599,1.0,0.0,-1.0,0.1461,90.0000,0.0136,0.012,0.8592,0.0467,7021.848,0.0,0.0,0.0,7021.848,0.0,0.00014241265262363983
6.0,12.0,0.1597,90.0,0.013799,1.0,0.0,-1.0,0.1459,90.0000,0.0138,0.0122,0.8596,0.0466,3094.884,0.0,0.0,0.0,3094.884,0.0,0.00032311388730563086
6.0,12.0,0.1597,90.0,0.013999,1.0,0.0,-1.0,0.1457,90.0000,0.0140,0.0124,0.8601,0.0465,1313.4,0.0,0.0,0.0,1313.4,0.0,0.0007613826709304095
6.0,12.0,0.1597,90.0,0.014199,1.0,0.0,-1.0,0.1455,90.0000,0.0142,0.0126,0.8605,0.0465,944.364,0.0,0.0,0.0,944.364,0.0,0.0010589137239454278
6.0,12.0,0.1597,90.0,0.014399,1.0,0.0,-1.0,0.1453,90.0000,0.0144,0.0128,0.8610,0.0464,1155.372,0.0,0.0,0.0,1155.372,0.0,0.0008655221002413075
6.0,12.0,0.1597,90.0,0.014599,1.0,0.0,-1.0,0.1451,90.0000,0.0146,0.013,0.8614,0.0463,1575.9360000000001,0.0,0.0,0.0,1575.9360000000001,0.0,0.000634543534762833
6.0,12.0,0.1597,90.0,0.014799,1.0,0.0,-1.0,0.1449,90.0000,0.0148,0.0132,0.8618,0.0463,2101.26,0.0,0.0,0.0,2101.26,0.0,0.0004759049332305378
6.0,12.0,0.1597,90.0,0.014999,1.0,0.0,-1.0,0.1447,90.0000,0.0150,0.0134,0.8623,0.0462,2692.2479999999996,0.0,0.0,0.0,2692.2479999999996,0.0,0.0003714368067132003
6.0,12.0,0.1597,90.0,0.015199,1.0,0.0,-1.0,0.1445,90.0000,0.0152,0.0136,0.8627,0.0462,3307.956,0.0,0.0,0.0,3307.956,0.0,0.0003023014816400218
6.0,12.0,0.1597,90.0,0.015399,1.0,0.0,-1.0,0.1443,90.0000,0.0154,0.0138,0.8632,0.0461,3895.848,0.0,0.0,0.0,3895.848,0.0,0.00025668352564063075
6.0,12.0,0.1597,90.0,0.015599,1.0,0.0,-1.0,0.1441,90.0000,0.0156,0.014,0.8636,0.0460,4397.364,0.0,0.0,0.0,4397.364,0.0,0.00022740896591685384
6.0,12.0,0.1597,90.0,0.015799,1.0,0.0,-1.0,0.1439,90.0000,0.0158,0.0142,0.8640,0.0460,4757.843999999999,0.0,0.0,0.0,4757.843999999999,0.0,0.0002101792324422575
6.0,12.0,0.1597,90.0,0.015999,1.0,0.0,-1.0,0.1437,90.0000,0.0160,0.0144,0.8645,0.0459,4938.012000000001,0.0,0.0,0.0,4938.012000000001,0.0,0.00020251064598465938
6.0,12.0,0.1597,90.0,0.016199,1.0,0.0,-1.0,0.1435,90.0000,0.0162,0.0146,0.8649,0.0458,4930.632,0.0,0.0,0.0,4930.632,0.0,0.00020281375693825864
6.0,12.0,0.1597,90.0,0.016399,1.0,0.0,-1.0,0.1433,90.0000,0.0164,0.0148,0.8654,0.0458,4808.304,0.0,0.0,0.0,4808.304,0.0,0.00020797353911067187
6.0,12.0,0.1597,90.0,0.016599,1.0,0.0,-1.0,0.1431,90.0000,0.0166,0.015,0.8658,0.0457,4858.272,0.0,0.0,0.0,4858.272,0.0,0.00020583450247330738
6.0,12.0,0.1597,90.0,0.016799,1.0,0.0,-1.0,0.1429,90.0000,0.0168,0.0152,0.8662,0.0456,5730.984,0.0,0.0,0.0,5730.984,0.0,0.0001744901050151248
6.0,12.0,0.1597,90.0,0.016999,1.0,0.0,-1.0,0.1427,90.0000,0.0170,0.0154,0.8667,0.0456,8085.624,0.0,0.0,0.0,8085.624,0.0,0.0001236762926398754
6.0,12.0,0.1597,90.0,0.017199,1.0,0.0,-1.0,0.1425,90.0000,0.0172,0.0156,0.8671,0.0455,11384.76,0.0,0.0,0.0,11384.76,0.0,8.783672207407095e-05
6.0,12.0,0.1597,90.0,0.017399,1.0,0.0,-1.0,0.1423,90.0000,0.0174,0.0158,0.8676,0.0455,13500.948,0.0,0.0,0.0,13500.948,0.0,7.406887279322904e-05
6.0,12.0,0.1597,90.0,0.017599,1.0,0.0,-1.0,0.1421,90.0000,0.0176,0.016,0.8680,0.0454,13316.568000000003,0.0,0.0,0.0,13316.568000000003,0.0,7.509442372839606e-05
6.0,12.0,0.1597,90.0,0.017799,1.0,0.0,-1.0,0.1419,90.0000,0.0178,0.0162,0.8684,0.0453,13633.572,0.0,0.0,0.0,13633.572,0.0,7.334834920738307e-05
6.0,12.0,0.1597,90.0,0.017999,1.0,0.0,-1.0,0.1417,90.0000,0.0180,0.0164,0.8689,0.0453,18887.808,0.0,0.0,0.0,18887.808,0.0,5.2944206124924604e-05
6.0,12.0,0.1597,90.0,0.018199,1.0,0.0,-1.0,0.1415,90.0000,0.0182,0.0166,0.8693,0.0452,28641.239999999998,0.0,0.0,0.0,28641.239999999998,0.0,3.491468944780324e-05
6.0,12.0,0.1597,90.0,0.018399,1.0,0.0,-1.0,0.1413,90.0000,0.0184,0.0168,0.8698,0.0451,35571.312,0.0,0.0,0.0,35571.312,0.0,2.8112541927045032e-05
6.0,12.0,0.1597,90.0,0.018599,1.0,0.0,-1.0,0.1411,90.0000,0.0186,0.017,0.8702,0.0451,33166.740000000005,0.0,0.0,0.0,33166.740000000005,0.0,3.015068710400841e-05
6.0,12.0,0.1597,90.0,0.018799,1.0,0.0,-1.0,0.1409,90.0000,0.0188,0.0172,0.8706,0.0450,23911.824,384.024,0.0,33.648,23494.152000000002,417.67199999999997,4.1820314502147553e-05
6.0,12.0,0.1597,90.0,0.018999,1.0,0.0,-1.0,0.1407,90.0000,0.0190,0.0174,0.8711,0.0449,14196.96,593.196,0.0,49.44,13554.336,642.624,7.043761481331215e-05
6.0,12.0,0.1597,90.0,0.019199,1.0,0.0,-1.0,0.1405,90.0000,0.0192,0.0176,0.8715,0.0449,8141.928,787.56,0.0,62.855999999999995,7291.512,850.428,0.00012282103207004533
6.0,12.0,0.1597,90.0,0.019399,1.0,0.0,-1.0,0.1403,90.0000,0.0194,0.0178,0.8719,0.0448,5522.496,979.7639999999999,0.0,75.32399999999998,4467.42,1055.076,0.00018107754174923803
6.0,12.0,0.1597,90.0,0.019599,1.0,0.0,-1.0,0.1401,90.0000,0.0196,0.018,0.8724,0.0447,5068.092000000001,1173.9479999999999,0.0,87.336,3806.8080000000004,1261.284,0.00019731291381450846
6.0,12.0,0.1597,90.0,0.019799,1.0,0.0,-1.0,0.1399,90.0000,0.0198,0.0182,0.8728,0.0447,6140.46,1371.888,0.0,99.168,4669.404,1471.056,0.00016285424870449445
