Z,A,E0,ThetaDeg,nu,cross,error,dataSet
26,56,4.045,15,0.585,9400,45.1,Arrington:1998ps
26,56,4.045,15,0.6,9380,45,Arrington:1998ps
26,56,4.045,15,0.615,9470,45.4,Arrington:1998ps
26,56,4.045,15,0.63,9480,201,Arrington:1998ps
26,56,4.045,15,0.645,9770,203,Arrington:1998ps
26,56,4.045,15,0.66,9940,205,Arrington:1998ps
26,56,4.045,15,0.675,10400,212,Arrington:1998ps
26,56,4.045,15,0.69,10300,210,Arrington:1998ps
26,56,4.045,15,0.705,11100,220,Arrington:1998ps
26,56,4.045,15,0.72,11200,223,Arrington:1998ps
26,56,4.045,15,0.735,11400,223,Arrington:1998ps
26,56,4.045,15,0.75,11400,223,Arrington:1998ps
26,56,4.045,15,0.765,10900,216,Arrington:1998ps
26,56,4.045,15,0.78,11000,217,Arrington:1998ps
26,56,4.045,15,0.795,11500,221,Arrington:1998ps
26,56,4.045,15,0.81,11200,217,Arrington:1998ps
26,56,4.045,15,0.825,11300,217,Arrington:1998ps
26,56,4.045,15,0.84,11700,219,Arrington:1998ps
26,56,4.045,15,0.855,11300,214,Arrington:1998ps
26,56,4.045,15,0.87,11900,220,Arrington:1998ps
26,56,4.045,15,0.885,11000,210,Arrington:1998ps
26,56,4.045,15,0.9,10700,206,Arrington:1998ps
26,56,4.045,15,0.915,11100,209,Arrington:1998ps
26,56,4.045,15,0.93,11400,211,Arrington:1998ps
26,56,4.045,15,0.945,11400,210,Arrington:1998ps
26,56,4.045,15,0.96,11500,213,Arrington:1998ps
26,56,4.045,15,0.975,11500,214,Arrington:1998ps
26,56,4.045,15,0.99,11200,212,Arrington:1998ps
26,56,4.045,15,1.005,11400,216,Arrington:1998ps
26,56,4.045,15,1.02,11700,221,Arrington:1998ps
26,56,4.045,15,1.035,12100,227,Arrington:1998ps
26,56,4.045,15,1.05,12200,232,Arrington:1998ps
26,56,4.045,15,1.065,11800,233,Arrington:1998ps
26,56,4.045,15,1.08,12100,239,Arrington:1998ps
26,56,4.045,15,1.095,12200,244,Arrington:1998ps
26,56,4.045,15,1.11,12500,255,Arrington:1998ps
26,56,4.045,23,0.24,0.00202,0.00175,Arrington:1998ps
26,56,4.045,23,0.255,0.003,0.002,Arrington:1998ps
26,56,4.045,23,0.27,0.00198,0.00172,Arrington:1998ps
26,56,4.045,23,0.285,0.0059,0.0026,Arrington:1998ps
26,56,4.045,23,0.3,0.00687,0.00278,Arrington:1998ps
26,56,4.045,23,0.315,0.0137,0.00379,Arrington:1998ps
26,56,4.045,23,0.33,0.0206,0.0046,Arrington:1998ps
26,56,4.045,23,0.345,0.0392,0.00627,Arrington:1998ps
26,56,4.045,23,0.36,0.0509,0.00711,Arrington:1998ps
26,56,4.045,23,0.375,0.0654,0.00805,Arrington:1998ps
26,56,4.045,23,0.39,0.124,0.011,Arrington:1998ps
26,56,4.045,23,0.405,0.163,0.0126,Arrington:1998ps
26,56,4.045,23,0.42,0.243,0.0153,Arrington:1998ps
26,56,4.045,23,0.435,0.301,0.0169,Arrington:1998ps
26,56,4.045,23,0.45,0.415,0.0198,Arrington:1998ps
26,56,4.045,23,0.465,0.51,0.0218,Arrington:1998ps
26,56,4.045,23,0.48,0.747,0.026,Arrington:1998ps
26,56,4.045,23,0.495,0.937,0.0289,Arrington:1998ps
26,56,4.045,23,0.51,1.12,0.0315,Arrington:1998ps
26,56,4.045,23,0.525,1.55,0.0369,Arrington:1998ps
26,56,4.045,23,0.54,1.89,0.0409,Arrington:1998ps
26,56,4.045,23,0.555,2.33,0.0454,Arrington:1998ps
26,56,4.045,23,0.57,2.93,0.0513,Arrington:1998ps
26,56,4.045,23,0.585,3.57,0.0571,Arrington:1998ps
26,56,4.045,23,0.6,4.44,0.0644,Arrington:1998ps
26,56,4.045,23,0.615,5.2,0.0708,Arrington:1998ps
26,56,4.045,23,0.63,6.43,0.15,Arrington:1998ps
26,56,4.045,23,0.645,7.85,0.166,Arrington:1998ps
26,56,4.045,23,0.66,9.53,0.183,Arrington:1998ps
26,56,4.045,23,0.675,11.4,0.201,Arrington:1998ps
26,56,4.045,23,0.69,13.9,0.223,Arrington:1998ps
26,56,4.045,23,0.705,16.8,0.248,Arrington:1998ps
26,56,4.045,23,0.72,20.5,0.279,Arrington:1998ps
26,56,4.045,23,0.735,24.5,0.307,Arrington:1998ps
26,56,4.045,23,0.75,28.7,0.339,Arrington:1998ps
26,56,4.045,23,0.765,34.8,0.383,Arrington:1998ps
26,56,4.045,23,0.78,43.7,1.13,Arrington:1998ps
26,56,4.045,23,0.795,51.8,1.21,Arrington:1998ps
26,56,4.045,23,0.81,61,1.33,Arrington:1998ps
26,56,4.045,23,0.825,76.4,1.5,Arrington:1998ps
26,56,4.045,23,0.84,90.2,1.62,Arrington:1998ps
26,56,4.045,23,0.855,103,1.71,Arrington:1998ps
26,56,4.045,23,0.87,116,1.82,Arrington:1998ps
26,56,4.045,23,0.885,134,1.93,Arrington:1998ps
26,56,4.045,23,0.9,158,2.1,Arrington:1998ps
26,56,4.045,23,0.915,175,2.19,Arrington:1998ps
26,56,4.045,23,0.93,188,2.24,Arrington:1998ps
26,56,4.045,23,0.945,206,2.31,Arrington:1998ps
26,56,4.045,23,0.96,221,2.39,Arrington:1998ps
26,56,4.045,23,0.975,235,2.21,Arrington:1998ps
26,56,4.045,23,0.99,262,2.31,Arrington:1998ps
26,56,4.045,23,1.005,272,2.31,Arrington:1998ps
26,56,4.045,23,1.02,285,2.33,Arrington:1998ps
26,56,4.045,23,1.035,304,2.4,Arrington:1998ps
26,56,4.045,23,1.05,315,2.43,Arrington:1998ps
26,56,4.045,23,1.065,338,2.53,Arrington:1998ps
26,56,4.045,23,1.08,348,2.58,Arrington:1998ps
26,56,4.045,23,1.095,358,2.61,Arrington:1998ps
26,56,4.045,23,1.11,375,2.74,Arrington:1998ps
26,56,4.045,23,1.125,420,5.26,Arrington:1998ps
26,56,4.045,23,1.14,424,5.22,Arrington:1998ps
26,56,4.045,23,1.155,430,5.21,Arrington:1998ps
26,56,4.045,23,1.17,446,5.27,Arrington:1998ps
26,56,4.045,23,1.185,461,5.35,Arrington:1998ps
26,56,4.045,23,1.2,499,5.54,Arrington:1998ps
26,56,4.045,23,1.215,488,5.46,Arrington:1998ps
26,56,4.045,23,1.23,521,5.63,Arrington:1998ps
26,56,4.045,23,1.245,526,5.62,Arrington:1998ps
26,56,4.045,23,1.26,550,5.72,Arrington:1998ps
26,56,4.045,23,1.275,570,5.81,Arrington:1998ps
26,56,4.045,23,1.29,591,5.91,Arrington:1998ps
26,56,4.045,23,1.305,591,5.91,Arrington:1998ps
26,56,4.045,23,1.32,622,6.03,Arrington:1998ps
26,56,4.045,23,1.335,646,6.2,Arrington:1998ps
26,56,4.045,23,1.35,680,6.32,Arrington:1998ps
26,56,4.045,23,1.365,692,6.37,Arrington:1998ps
26,56,4.045,23,1.38,714,6.5,Arrington:1998ps
26,56,4.045,23,1.395,741,6.67,Arrington:1998ps
26,56,4.045,23,1.41,757,6.74,Arrington:1998ps
26,56,4.045,23,1.425,768,6.75,Arrington:1998ps
26,56,4.045,23,1.44,787,6.93,Arrington:1998ps
26,56,4.045,23,1.455,790,7.03,Arrington:1998ps
26,56,4.045,23,1.47,824,7.25,Arrington:1998ps
26,56,4.045,23,1.485,837,7.53,Arrington:1998ps
26,56,4.045,23,1.5,844,7.6,Arrington:1998ps
26,56,4.045,23,1.515,856,7.87,Arrington:1998ps
26,56,4.045,23,1.53,886,8.33,Arrington:1998ps
26,56,4.045,30,2.16,333,2.4,Arrington:1998ps
26,56,4.045,30,2.145,326,2.28,Arrington:1998ps
26,56,4.045,30,2.13,318,2.2,Arrington:1998ps
26,56,4.045,30,2.115,312,2.12,Arrington:1998ps
26,56,4.045,30,2.1,303,2.06,Arrington:1998ps
26,56,4.045,30,2.085,297,2.02,Arrington:1998ps
26,56,4.045,30,2.07,280,1.94,Arrington:1998ps
26,56,4.045,30,2.055,275,1.93,Arrington:1998ps
26,56,4.045,30,2.04,266,1.62,Arrington:1998ps
26,56,4.045,30,2.025,259,1.6,Arrington:1998ps
26,56,4.045,30,2.01,244,1.54,Arrington:1998ps
26,56,4.045,30,1.995,238,1.5,Arrington:1998ps
26,56,4.045,30,1.98,230,1.47,Arrington:1998ps
26,56,4.045,30,1.965,225,1.46,Arrington:1998ps
26,56,4.045,30,1.95,217,1.44,Arrington:1998ps
26,56,4.045,30,1.935,206,1.4,Arrington:1998ps
26,56,4.045,30,1.92,199,1.38,Arrington:1998ps
26,56,4.045,30,1.905,192,1.34,Arrington:1998ps
26,56,4.045,30,1.89,184,1.05,Arrington:1998ps
26,56,4.045,30,1.875,174,0.994,Arrington:1998ps
26,56,4.045,30,1.86,171,0.99,Arrington:1998ps
26,56,4.045,30,1.845,159,0.954,Arrington:1998ps
26,56,4.045,30,1.83,154,0.941,Arrington:1998ps
26,56,4.045,30,1.815,146,0.919,Arrington:1998ps
26,56,4.045,30,1.8,141,0.915,Arrington:1998ps
26,56,4.045,30,1.785,133,0.89,Arrington:1998ps
26,56,4.045,30,1.77,127,0.888,Arrington:1998ps
26,56,4.045,30,1.755,121,0.881,Arrington:1998ps
26,56,4.045,30,1.74,116,0.996,Arrington:1998ps
26,56,4.045,30,1.725,110,0.979,Arrington:1998ps
26,56,4.045,30,1.71,101,0.937,Arrington:1998ps
26,56,4.045,30,1.695,96.2,0.914,Arrington:1998ps
26,56,4.045,30,1.68,93.3,0.914,Arrington:1998ps
26,56,4.045,30,1.665,89.5,0.904,Arrington:1998ps
26,56,4.045,30,1.65,84.8,0.891,Arrington:1998ps
26,56,4.045,30,1.635,78.7,0.866,Arrington:1998ps
26,56,4.045,30,1.62,73.9,0.85,Arrington:1998ps
26,56,4.045,30,1.605,68.5,0.828,Arrington:1998ps
26,56,4.045,30,1.59,64.8,0.9,Arrington:1998ps
26,56,4.045,30,1.575,62.6,0.896,Arrington:1998ps
26,56,4.045,30,1.56,61.1,0.892,Arrington:1998ps
26,56,4.045,30,1.545,55.9,0.861,Arrington:1998ps
26,56,4.045,30,1.53,53.3,0.24,Arrington:1998ps
26,56,4.045,30,1.515,50.4,0.227,Arrington:1998ps
26,56,4.045,30,1.5,47.6,0.214,Arrington:1998ps
26,56,4.045,30,1.485,43.9,0.206,Arrington:1998ps
26,56,4.045,30,1.47,41,0.197,Arrington:1998ps
26,56,4.045,30,1.455,38.1,0.187,Arrington:1998ps
26,56,4.045,30,1.44,36.3,0.181,Arrington:1998ps
26,56,4.045,30,1.425,33,0.175,Arrington:1998ps
26,56,4.045,30,1.41,30.1,0.172,Arrington:1998ps
26,56,4.045,30,1.395,27.3,0.164,Arrington:1998ps
26,56,4.045,30,1.38,24.7,0.156,Arrington:1998ps
26,56,4.045,30,1.365,22.8,0.151,Arrington:1998ps
26,56,4.045,30,1.35,20.8,0.145,Arrington:1998ps
26,56,4.045,30,1.335,18.5,0.137,Arrington:1998ps
26,56,4.045,30,1.32,16.7,0.132,Arrington:1998ps
26,56,4.045,30,1.305,14.5,0.123,Arrington:1998ps
26,56,4.045,30,1.29,12.5,0.115,Arrington:1998ps
26,56,4.045,30,1.275,10.8,0.108,Arrington:1998ps
26,56,4.045,30,1.26,9.32,0.0997,Arrington:1998ps
26,56,4.045,30,1.245,8.05,0.0942,Arrington:1998ps
26,56,4.045,30,1.23,6.85,0.0864,Arrington:1998ps
26,56,4.045,30,1.215,5.62,0.0781,Arrington:1998ps
26,56,4.045,30,1.2,4.65,0.0716,Arrington:1998ps
26,56,4.045,30,1.185,4.02,0.0668,Arrington:1998ps
26,56,4.045,30,1.17,3.28,0.06,Arrington:1998ps
26,56,4.045,30,1.155,2.88,0.0567,Arrington:1998ps
26,56,4.045,30,1.14,2.34,0.0512,Arrington:1998ps
26,56,4.045,30,1.125,1.9,0.0465,Arrington:1998ps
26,56,4.045,30,1.11,1.67,0.031,Arrington:1998ps
26,56,4.045,30,1.095,1.39,0.028,Arrington:1998ps
26,56,4.045,30,1.08,1.2,0.0258,Arrington:1998ps
26,56,4.045,30,1.065,0.961,0.023,Arrington:1998ps
26,56,4.045,30,1.05,0.785,0.0208,Arrington:1998ps
26,56,4.045,30,1.035,0.681,0.0195,Arrington:1998ps
26,56,4.045,30,1.02,0.584,0.0183,Arrington:1998ps
26,56,4.045,30,1.005,0.463,0.0165,Arrington:1998ps
26,56,4.045,30,0.99,0.385,0.0155,Arrington:1998ps
26,56,4.045,30,0.975,0.315,0.0143,Arrington:1998ps
26,56,4.045,30,0.96,0.307,0.0173,Arrington:1998ps
26,56,4.045,30,0.945,0.232,0.0151,Arrington:1998ps
26,56,4.045,30,0.93,0.199,0.014,Arrington:1998ps
26,56,4.045,30,0.915,0.158,0.0125,Arrington:1998ps
26,56,4.045,30,0.9,0.105,0.0102,Arrington:1998ps
26,56,4.045,30,0.885,0.124,0.0112,Arrington:1998ps
26,56,4.045,30,0.87,0.0859,0.00935,Arrington:1998ps
26,56,4.045,30,0.855,0.0682,0.00836,Arrington:1998ps
26,56,4.045,30,0.84,0.0511,0.00727,Arrington:1998ps
26,56,4.045,30,0.825,0.0515,0.00732,Arrington:1998ps
26,56,4.045,30,0.81,0.031,0.00571,Arrington:1998ps
26,56,4.045,30,0.795,0.0302,0.00566,Arrington:1998ps
26,56,4.045,30,0.78,0.0169,0.00429,Arrington:1998ps
26,56,4.045,30,0.765,0.019,0.00454,Arrington:1998ps
26,56,4.045,30,0.75,0.0138,0.00391,Arrington:1998ps
26,56,4.045,30,0.735,0.00747,0.00292,Arrington:1998ps
26,56,4.045,30,0.72,0.00752,0.00294,Arrington:1998ps
26,56,4.045,30,0.705,0.00537,0.00252,Arrington:1998ps
26,56,4.045,30,0.69,0.00215,0.0017,Arrington:1998ps
26,56,4.045,30,0.675,0.00107,0.00132,Arrington:1998ps
26,56,4.045,30,0.66,0.00434,0.0023,Arrington:1998ps
26,56,4.045,30,0.645,0.00541,0.00254,Arrington:1998ps
26,56,4.045,30,0.63,0.00218,0.00172,Arrington:1998ps
26,56,4.045,30,0.615,0.00109,0.00133,Arrington:1998ps
26,56,4.045,30,0.6,0.00109,0.00133,Arrington:1998ps
26,56,4.045,37,1.125,0.000787,0.000964,Arrington:1998ps
26,56,4.045,37,1.14,0.00235,0.00146,Arrington:1998ps
26,56,4.045,37,1.155,0.00232,0.00145,Arrington:1998ps
26,56,4.045,37,1.17,0.00464,0.00197,Arrington:1998ps
26,56,4.045,37,1.185,0.00464,0.00197,Arrington:1998ps
26,56,4.045,37,1.2,0.00538,0.00211,Arrington:1998ps
26,56,4.045,37,1.215,0.00914,0.00269,Arrington:1998ps
26,56,4.045,37,1.23,0.00454,0.00193,Arrington:1998ps
26,56,4.045,37,1.245,0.00834,0.00257,Arrington:1998ps
26,56,4.045,37,1.26,0.0112,0.00294,Arrington:1998ps
26,56,4.045,37,1.275,0.0195,0.00386,Arrington:1998ps
26,56,4.045,37,1.29,0.0171,0.00361,Arrington:1998ps
26,56,4.045,37,1.305,0.0232,0.0042,Arrington:1998ps
26,56,4.045,37,1.32,0.0336,0.00504,Arrington:1998ps
26,56,4.045,37,1.335,0.0362,0.00519,Arrington:1998ps
26,56,4.045,37,1.35,0.0376,0.00528,Arrington:1998ps
26,56,4.045,37,1.365,0.0621,0.00679,Arrington:1998ps
26,56,4.045,37,1.38,0.0666,0.007,Arrington:1998ps
26,56,4.045,37,1.395,0.0727,0.00732,Arrington:1998ps
26,56,4.045,37,1.41,0.108,0.00886,Arrington:1998ps
26,56,4.045,37,1.425,0.102,0.00684,Arrington:1998ps
26,56,4.045,37,1.44,0.14,0.00781,Arrington:1998ps
26,56,4.045,37,1.455,0.175,0.00857,Arrington:1998ps
26,56,4.045,37,1.47,0.212,0.00929,Arrington:1998ps
26,56,4.045,37,1.485,0.238,0.00977,Arrington:1998ps
26,56,4.045,37,1.5,0.277,0.0105,Arrington:1998ps
26,56,4.045,37,1.515,0.341,0.0117,Arrington:1998ps
26,56,4.045,37,1.53,0.403,0.013,Arrington:1998ps
26,56,4.045,37,1.545,0.5,0.0195,Arrington:1998ps
26,56,4.045,37,1.56,0.604,0.0212,Arrington:1998ps
26,56,4.045,37,1.575,0.698,0.0227,Arrington:1998ps
26,56,4.045,37,1.59,0.781,0.0238,Arrington:1998ps
26,56,4.045,37,1.605,0.988,0.0268,Arrington:1998ps
26,56,4.045,37,1.62,1.13,0.0288,Arrington:1998ps
26,56,4.045,37,1.635,1.47,0.0327,Arrington:1998ps
26,56,4.045,37,1.65,1.66,0.0348,Arrington:1998ps
26,56,4.045,37,1.665,1.96,0.0375,Arrington:1998ps
26,56,4.045,37,1.68,2.31,0.0404,Arrington:1998ps
26,56,4.045,37,1.695,2.57,0.0424,Arrington:1998ps
26,56,4.045,37,1.71,2.97,0.0454,Arrington:1998ps
26,56,4.045,37,1.725,3.36,0.048,Arrington:1998ps
26,56,4.045,37,1.74,3.82,0.0508,Arrington:1998ps
26,56,4.045,37,1.755,4.39,0.0544,Arrington:1998ps
26,56,4.045,37,1.77,4.95,0.0574,Arrington:1998ps
26,56,4.045,37,1.785,5.51,0.0606,Arrington:1998ps
26,56,4.045,37,1.8,6.07,0.0631,Arrington:1998ps
26,56,4.045,37,1.815,6.66,0.0659,Arrington:1998ps
26,56,4.045,37,1.83,7.37,0.07,Arrington:1998ps
26,56,4.045,37,1.845,8.05,0.0733,Arrington:1998ps
26,56,4.045,37,1.86,8.84,0.0787,Arrington:1998ps
26,56,4.045,37,1.875,9.65,0.084,Arrington:1998ps
26,56,4.045,37,1.89,10.7,0.0913,Arrington:1998ps
26,56,4.045,45,1.605,0.00275,0.001,Arrington:1998ps
26,56,4.045,45,1.62,0.00205,0.00087,Arrington:1998ps
26,56,4.045,45,1.635,0.00169,0.000791,Arrington:1998ps
26,56,4.045,45,1.65,0.00102,0.000633,Arrington:1998ps
26,56,4.045,45,1.665,0.00337,0.00109,Arrington:1998ps
26,56,4.045,45,1.68,0.00669,0.00151,Arrington:1998ps
26,56,4.045,45,1.695,0.00765,0.00161,Arrington:1998ps
26,56,4.045,45,1.71,0.00892,0.00173,Arrington:1998ps
26,56,4.045,45,1.725,0.0101,0.00184,Arrington:1998ps
26,56,4.045,45,1.74,0.00852,0.00169,Arrington:1998ps
26,56,4.045,45,1.755,0.015,0.00222,Arrington:1998ps
26,56,4.045,45,1.77,0.0144,0.00218,Arrington:1998ps
26,56,4.045,45,1.785,0.0207,0.0026,Arrington:1998ps
26,56,4.045,45,1.8,0.0238,0.00215,Arrington:1998ps
26,56,4.045,45,1.815,0.026,0.00218,Arrington:1998ps
26,56,4.045,45,1.83,0.0344,0.00243,Arrington:1998ps
26,56,4.045,45,1.845,0.0404,0.00257,Arrington:1998ps
26,56,4.045,45,1.86,0.0507,0.00283,Arrington:1998ps
26,56,4.045,45,1.875,0.0619,0.0031,Arrington:1998ps
26,56,4.045,45,1.89,0.0641,0.00314,Arrington:1998ps
26,56,4.045,45,1.905,0.0838,0.0036,Arrington:1998ps
26,56,4.045,45,1.92,0.102,0.00401,Arrington:1998ps
26,56,4.045,45,1.935,0.125,0.00446,Arrington:1998ps
26,56,4.045,45,1.95,0.157,0.00508,Arrington:1998ps
26,56,4.045,45,1.965,0.186,0.0072,Arrington:1998ps
26,56,4.045,45,1.98,0.225,0.00789,Arrington:1998ps
26,56,4.045,45,1.995,0.251,0.0083,Arrington:1998ps
26,56,4.045,45,2.01,0.315,0.00932,Arrington:1998ps
26,56,4.045,45,2.025,0.373,0.0102,Arrington:1998ps
26,56,4.045,45,2.04,0.474,0.0114,Arrington:1998ps
26,56,4.045,45,2.055,0.526,0.012,Arrington:1998ps
26,56,4.045,45,2.07,0.652,0.0132,Arrington:1998ps
26,56,4.045,45,2.085,0.738,0.0141,Arrington:1998ps
26,56,4.045,45,2.1,0.868,0.0151,Arrington:1998ps
26,56,4.045,45,2.115,0.986,0.0161,Arrington:1998ps
26,56,4.045,45,2.13,1.16,0.0174,Arrington:1998ps
26,56,4.045,45,2.145,1.33,0.0187,Arrington:1998ps
26,56,4.045,45,2.16,1.56,0.0204,Arrington:1998ps
26,56,4.045,45,2.175,1.74,0.0219,Arrington:1998ps
26,56,4.045,45,2.19,2,0.0242,Arrington:1998ps
26,56,4.045,45,2.205,2.21,0.0265,Arrington:1998ps
26,56,4.045,55,2.13,0.00153,0.00114,Arrington:1998ps
26,56,4.045,55,2.145,0.00219,0.00116,Arrington:1998ps
26,56,4.045,55,2.16,0.00355,0.00143,Arrington:1998ps
26,56,4.045,55,2.175,0.00224,0.0012,Arrington:1998ps
26,56,4.045,55,2.19,0.00683,0.00176,Arrington:1998ps
26,56,4.045,55,2.205,0.00462,0.00152,Arrington:1998ps
26,56,4.045,55,2.22,0.00947,0.00203,Arrington:1998ps
26,56,4.045,55,2.235,0.00892,0.00199,Arrington:1998ps
26,56,4.045,55,2.25,0.0133,0.00237,Arrington:1998ps
26,56,4.045,55,2.265,0.0167,0.0026,Arrington:1998ps
26,56,4.045,55,2.28,0.0212,0.00291,Arrington:1998ps
26,56,4.045,55,2.295,0.0239,0.00307,Arrington:1998ps
26,56,4.045,55,2.31,0.0299,0.00339,Arrington:1998ps
26,56,4.045,55,2.325,0.0401,0.00387,Arrington:1998ps
26,56,4.045,55,2.34,0.0439,0.00405,Arrington:1998ps
26,56,4.045,55,2.355,0.0617,0.00469,Arrington:1998ps
26,56,4.045,55,2.37,0.0677,0.00491,Arrington:1998ps
26,56,4.045,55,2.385,0.0899,0.00454,Arrington:1998ps
26,56,4.045,55,2.4,0.1,0.0047,Arrington:1998ps
26,56,4.045,55,2.415,0.114,0.00485,Arrington:1998ps
26,56,4.045,55,2.43,0.147,0.00538,Arrington:1998ps
26,56,4.045,55,2.445,0.181,0.00596,Arrington:1998ps
26,56,4.045,55,2.46,0.227,0.00678,Arrington:1998ps
26,56,4.045,55,2.475,0.258,0.0101,Arrington:1998ps
26,56,4.045,55,2.49,0.331,0.0112,Arrington:1998ps
26,56,4.045,55,2.505,0.376,0.0119,Arrington:1998ps
26,56,4.045,55,2.52,0.465,0.013,Arrington:1998ps
26,56,4.045,55,2.535,0.499,0.0134,Arrington:1998ps
26,56,4.045,55,2.55,0.557,0.014,Arrington:1998ps
26,56,4.045,55,2.565,0.66,0.0151,Arrington:1998ps
26,56,4.045,55,2.58,0.781,0.0164,Arrington:1998ps
26,56,4.045,55,2.595,0.878,0.0172,Arrington:1998ps
26,56,4.045,55,2.61,0.971,0.0168,Arrington:1998ps
26,56,4.045,55,2.625,1.12,0.018,Arrington:1998ps
26,56,4.045,55,2.64,1.3,0.019,Arrington:1998ps
26,56,4.045,55,2.655,1.49,0.0206,Arrington:1998ps
26,56,4.045,55,2.67,1.76,0.0229,Arrington:1998ps
26,56,4.045,55,2.685,2.06,0.0258,Arrington:1998ps
26,56,4.045,55,2.7,2.28,0.0576,Arrington:1998ps
26,56,4.045,55,2.715,2.59,0.0611,Arrington:1998ps
26,56,4.045,55,2.73,2.67,0.0614,Arrington:1998ps
26,56,4.045,55,2.745,3.25,0.0677,Arrington:1998ps
26,56,4.045,55,2.76,3.61,0.0708,Arrington:1998ps
26,56,4.045,55,2.775,4.1,0.0755,Arrington:1998ps
26,56,4.045,55,2.79,4.68,0.0796,Arrington:1998ps
26,56,4.045,55,2.805,5,0.0825,Arrington:1998ps
26,56,4.045,55,2.82,5.57,0.0802,Arrington:1998ps
26,56,4.045,55,2.835,6.06,0.0831,Arrington:1998ps
26,56,4.045,55,2.85,6.82,0.0893,Arrington:1998ps
26,56,4.045,55,2.865,7.56,0.0983,Arrington:1998ps
26,56,4.045,55,2.88,8.71,0.229,Arrington:1998ps
26,56,4.045,55,2.895,9.76,0.24,Arrington:1998ps
26,56,4.045,55,2.91,10.7,0.25,Arrington:1998ps
26,56,4.045,55,2.925,11.6,0.258,Arrington:1998ps
26,56,4.045,55,2.94,12,0.261,Arrington:1998ps
26,56,4.045,55,2.955,13.4,0.275,Arrington:1998ps
26,56,4.045,55,2.97,14.7,0.286,Arrington:1998ps
26,56,4.045,55,2.985,15.8,0.297,Arrington:1998ps
26,56,4.045,55,3,17.4,0.313,Arrington:1998ps
26,56,4.045,55,3.015,18.9,0.336,Arrington:1998ps
26,56,4.045,55,3.03,20.1,0.371,Arrington:1998ps
26,56,4.045,74,2.82,0.00443,0.00356,Arrington:1998ps
26,56,4.045,74,2.835,0.00631,0.00351,Arrington:1998ps
26,56,4.045,74,2.85,0.00411,0.00334,Arrington:1998ps
26,56,4.045,74,2.865,0.00516,0.00342,Arrington:1998ps
26,56,4.045,74,2.88,0.02,0.0041,Arrington:1998ps
26,56,4.045,74,2.895,0.0256,0.00455,Arrington:1998ps
26,56,4.045,74,2.91,0.03,0.00489,Arrington:1998ps
26,56,4.045,74,2.925,0.0432,0.00544,Arrington:1998ps
26,56,4.045,74,2.94,0.0599,0.00605,Arrington:1998ps
26,56,4.045,74,2.955,0.0729,0.00655,Arrington:1998ps
26,56,4.045,74,2.97,0.0855,0.00699,Arrington:1998ps
26,56,4.045,74,2.985,0.108,0.00759,Arrington:1998ps
26,56,4.045,74,3,0.131,0.00821,Arrington:1998ps
26,56,4.045,74,3.015,0.162,0.00889,Arrington:1998ps
26,56,4.045,74,3.03,0.232,0.00993,Arrington:1998ps
26,56,4.045,74,3.045,0.291,0.0319,Arrington:1998ps
26,56,4.045,74,3.06,0.278,0.0115,Arrington:1998ps
26,56,4.045,74,3.075,0.463,0.0308,Arrington:1998ps
26,56,4.045,74,3.09,0.427,0.029,Arrington:1998ps
26,56,4.045,74,3.105,0.586,0.0438,Arrington:1998ps
26,56,4.045,74,3.12,0.702,0.0464,Arrington:1998ps
26,56,4.045,74,3.135,0.932,0.0409,Arrington:1998ps
26,56,4.045,74,3.15,1.02,0.0425,Arrington:1998ps
26,56,4.045,74,3.165,1.21,0.061,Arrington:1998ps
26,56,4.045,74,3.18,1.32,0.0475,Arrington:1998ps
26,56,4.045,74,3.195,1.59,0.0696,Arrington:1998ps
26,56,4.045,74,3.21,1.94,0.059,Arrington:1998ps
26,56,4.045,74,3.225,2.52,0.0582,Arrington:1998ps
26,56,4.045,74,3.24,2.3,0.0644,Arrington:1998ps
26,56,4.045,74,3.255,2.99,0.0736,Arrington:1998ps
26,56,4.045,74,3.27,3.36,0.0753,Arrington:1998ps
26,56,4.045,74,3.285,4.06,0.082,Arrington:1998ps
26,56,4.045,74,3.3,4.71,0.0881,Arrington:1998ps
26,56,4.045,74,3.315,5.58,0.096,Arrington:1998ps
26,56,4.045,74,3.33,5.82,0.0989,Arrington:1998ps
26,56,4.045,74,3.345,7.07,0.109,Arrington:1998ps
26,56,4.045,74,3.36,8.67,0.121,Arrington:1998ps
26,56,4.045,74,3.375,10.5,0.134,Arrington:1998ps
26,56,4.045,74,3.39,8.63,0.134,Arrington:1998ps
26,56,1.5,11.939,0.01,1490000,15400,Baran:1988tw
26,56,1.5,11.939,0.02,1760000,13700,Baran:1988tw
26,56,1.5,11.939,0.03,2010000,14900,Baran:1988tw
26,56,1.5,11.939,0.04,2030000,24800,Baran:1988tw
26,56,1.5,11.939,0.05,2170000,25400,Baran:1988tw
26,56,1.5,11.939,0.06,2270000,26100,Baran:1988tw
26,56,1.5,11.939,0.07,2260000,26800,Baran:1988tw
26,56,1.5,11.939,0.08,2290000,19600,Baran:1988tw
26,56,1.5,11.939,0.09,2160000,19400,Baran:1988tw
26,56,1.5,11.939,0.1,2030000,25700,Baran:1988tw
26,56,1.5,11.939,0.11,1700000,24200,Baran:1988tw
26,56,1.5,11.939,0.12,1490000,23100,Baran:1988tw
26,56,1.5,11.939,0.13,1230000,21600,Baran:1988tw
26,56,1.5,11.939,0.14,1050000,13900,Baran:1988tw
